Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,34,0 days 00:01:48.556000,MEDIUM,3.0,True,0 days 01:58:42.896000,26.8,11,43.0,0 days 00:00:39.218000,0 days 00:00:44.330000,0 days 00:00:25.008000,1,108.556,7122.896,2.4530000000004293,False,True,3.0,0.0,0.0,39.218,44.33,25.008,0,0,0,0.0,108.7942,0.6970718757775021,-0.34171512045916635,0,1,107.551,109.733,2.182000000000002,0.0,1.0049999999999955,-0.521333333333331,0.0,-0.1180000000000021,0.28644406085656654,-0.521333333333331,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,35,0 days 00:01:49.733000,MEDIUM,4.0,True,0 days 02:00:32.629000,26.9,11,42.6,0 days 00:00:40.309000,0 days 00:00:44.343000,0 days 00:00:25.081000,1,109.733,7232.629,1.375,False,True,4.0,0.0,0.0,40.309,44.343,25.081,0,0,0,0.0,108.69000000000001,0.6830285499157138,1.5270225529060228,0,0,108.556,107.955,-0.6009999999999991,1.0049999999999955,1.1770000000000067,-0.2103333333333334,0.0,0.0730000000000004,0.2857705373197183,-0.2103333333333334,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,36,0 days 00:01:47.955000,MEDIUM,5.0,True,0 days 02:02:20.584000,26.5,10,42.6,0 days 00:00:39.034000,0 days 00:00:43.890000,0 days 00:00:25.031000,12,107.955,7340.584,2.1210000000000946,False,True,5.0,0.0,0.0,39.034,43.89,25.031,0,0,1,0.0,108.8136,0.8211198450896021,-1.0456451699889235,0,0,109.733,108.394,-1.3389999999999986,2.182000000000002,-1.7780000000000058,0.2306666666666691,0.0,0.022999999999999687,0.27665809223660964,0.2306666666666691,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,37,0 days 00:01:48.394000,MEDIUM,6.0,True,0 days 02:04:08.978000,26.4,10,42.7,0 days 00:00:39.597000,0 days 00:00:43.662000,0 days 00:00:25.135000,1,108.394,7448.978,3.956000000000131,False,True,6.0,0.0,0.0,39.597,43.662,25.135,0,0,0,0.0,108.5672,0.8647474775909803,-0.20028968512576187,0,0,107.955,108.124,0.16899999999999693,0.40399999999999636,0.43900000000000716,0.13466666666666546,0.0,0.12700000000000244,0.2735410389685618,0.13466666666666546,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,38,0 days 00:01:48.124000,MEDIUM,7.0,True,0 days 02:05:57.102000,26.3,9,42.1,0 days 00:00:39.164000,0 days 00:00:43.559000,0 days 00:00:25.401000,1,108.124,7557.102,1.3720000000002983,False,True,7.0,0.0,0.0,39.164,43.559,25.401,0,0,0,0.0,108.4378,0.8235506663223339,-0.3810330230212948,0,0,108.394,108.117,-0.277000000000001,0.8430000000000035,-0.27000000000001023,-0.05399999999999731,0.0,0.370000000000001,0.28303498017029693,-0.05399999999999731,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,39,0 days 00:01:48.117000,MEDIUM,8.0,True,0 days 02:07:45.219000,26.0,9,41.8,0 days 00:00:39.039000,0 days 00:00:43.705000,0 days 00:00:25.373000,1,108.117,7665.219,1.8919999999998254,False,True,8.0,0.0,0.0,39.039,43.705,25.373,0,0,0,0.0,108.55239999999999,0.6998809184425325,-0.6221058304731278,0,0,108.124,107.613,-0.5109999999999957,0.16899999999999693,-0.006999999999990791,-0.5363333333333363,0.0,0.3420000000000023,0.1786658893017925,-0.5363333333333363,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,40,0 days 00:01:47.613000,MEDIUM,9.0,True,0 days 02:09:32.832000,25.7,9,41.6,0 days 00:00:38.591000,0 days 00:00:43.682000,0 days 00:00:25.340000,1,107.613,7772.832,2.4039999999995416,False,True,9.0,0.0,0.0,38.591,43.682,25.34,0,0,0,0.0,108.46459999999999,0.7263520496288008,-1.1724342217182386,0,0,108.117,107.953,-0.16400000000000148,0.16200000000000614,-0.5040000000000049,0.054000000000002046,0.0,0.2049999999999983,0.15890720562642893,0.054000000000002046,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,41,0 days 00:01:47.953000,MEDIUM,10.0,True,0 days 02:11:20.785000,25.7,9,41.8,0 days 00:00:38.815000,0 days 00:00:43.769000,0 days 00:00:25.369000,1,107.953,7880.785,2.4440000000004147,False,True,10.0,0.0,0.0,38.815,43.769,25.369,0,0,0,0.0,108.0406,0.2862923331141483,-0.30598094977649154,0,0,107.613,107.213,-0.4000000000000057,0.0,0.3400000000000034,-0.2603333333333353,0.0,0.028999999999999915,0.14564443003424513,-0.2603333333333353,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,42,0 days 00:01:47.213000,MEDIUM,11.0,True,0 days 02:13:07.998000,25.7,9,41.3,0 days 00:00:38.529000,0 days 00:00:43.370000,0 days 00:00:25.314000,1,107.213,7987.998,2.92200000000048,False,True,11.0,0.0,0.0,38.529,43.37,25.314,0,0,0,0.0,108.0402,0.2864431880843778,-2.887832681698599,1,0,107.953,106.947,-1.0060000000000002,0.3400000000000034,-0.7400000000000091,-0.05699999999999742,0.0,-0.0259999999999998,0.14369516345375058,-0.05699999999999742,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,43,0 days 00:01:46.947000,MEDIUM,12.0,True,0 days 02:14:54.945000,25.8,9,41.4,0 days 00:00:38.431000,0 days 00:00:43.187000,0 days 00:00:25.329000,1,106.947,8094.945,4.29700000000048,False,True,12.0,0.0,0.0,38.431,43.187,25.329,0,0,0,0.0,107.804,0.389978204519087,-2.197558709869014,1,1,107.213,107.04,-0.1729999999999876,0.0,-0.26599999999999113,-0.30133333333333684,0.0,0.015000000000000568,0.17897346171988798,-0.30133333333333684,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,44,0 days 00:01:47.040000,MEDIUM,13.0,True,0 days 02:16:41.985000,25.8,9,41.7,0 days 00:00:38.321000,0 days 00:00:43.346000,0 days 00:00:25.373000,1,107.04,8201.985,5.190999999998894,False,True,13.0,0.0,0.0,38.321,43.346,25.373,0,0,0,0.0,107.56859999999999,0.49074310998720516,-1.0771419694792352,0,1,106.947,107.392,0.4449999999999932,0.0,0.09300000000000352,-0.22199999999999895,0.0,0.05900000000000105,0.15563258013667997,-0.22199999999999895,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,45,0 days 00:01:47.392000,MEDIUM,14.0,True,0 days 02:18:29.377000,25.9,9,41.6,0 days 00:00:38.538000,0 days 00:00:43.519000,0 days 00:00:25.335000,1,107.392,8309.377,5.626000000000204,False,True,14.0,0.0,0.0,38.538,43.519,25.335,0,0,0,0.0,107.35319999999999,0.4213089127942804,0.09209394537293963,0,0,107.04,107.586,0.5459999999999923,0.09300000000000352,0.35199999999998965,-0.30433333333333223,0.0,0.021000000000000796,0.08852005422501624,-0.30433333333333223,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
ALB,46,0 days 00:01:47.586000,MEDIUM,15.0,True,0 days 02:20:16.963000,26.0,9,42.0,0 days 00:00:38.497000,0 days 00:00:43.779000,0 days 00:00:25.310000,1,107.586,8416.963,5.996999999999389,False,True,15.0,0.0,0.0,38.497,43.779,25.31,0,0,0,0.0,107.309,0.3981978151621319,0.6956341533094966,0,0,107.392,107.569,0.1770000000000067,0.4449999999999932,0.19400000000000261,0.059666666666667346,0.0,-0.019000000000001904,0.030590848304680524,0.059666666666667346,0,0,2024,Azerbaijan Grand Prix,0.0,20,0.0
