Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
RUS,23,0 days 00:01:30.975000,INTERMEDIATE,23.0,True,0 days 01:52:48.437000,15.9,4,19.2,0 days 00:00:32.370000,0 days 00:00:19.106000,0 days 00:00:39.499000,1,90.975,6768.437,5.398000000000138,False,True,False,23.0,0.0,0.0,32.37,19.106,39.499,0,0,0,0.0,91.47999999999999,0.4810187106546323,-1.0498552110638821,0,0,91.029,90.673,-0.35599999999999454,0.0,-0.054000000000002046,-0.38666666666666555,0.0,0.12100000000000222,0.35641310301390705,-0.38666666666666555,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,24,0 days 00:01:30.673000,INTERMEDIATE,24.0,True,0 days 01:54:19.110000,15.8,4,19.2,0 days 00:00:32.023000,0 days 00:00:19.104000,0 days 00:00:39.546000,1,90.673,6859.11,5.457000000000335,False,True,False,24.0,0.0,0.0,32.023,19.104,39.546,0,0,0,0.0,91.327,0.498972945158178,-1.3106923057575268,0,0,90.975,90.488,-0.48699999999999477,0.0,-0.3019999999999925,-0.11333333333333447,0.0,0.16799999999999926,0.3047446472048385,-0.11333333333333447,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,25,0 days 00:01:30.488000,INTERMEDIATE,25.0,True,0 days 01:55:49.598000,15.7,4,19.2,0 days 00:00:32.021000,0 days 00:00:19.014000,0 days 00:00:39.453000,1,90.488,6949.598,5.220000000000255,False,True,False,25.0,0.0,0.0,32.021,19.014,39.453,0,0,0,0.0,91.02380000000001,0.23500893599985226,-2.2799133050853255,1,0,90.673,90.111,-0.5619999999999976,0.0,-0.18500000000000227,-0.15133333333333118,0.0,0.07500000000000284,0.1944409936201739,-0.15133333333333118,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,26,0 days 00:01:30.111000,INTERMEDIATE,26.0,True,0 days 01:57:19.709000,15.7,4,19.2,0 days 00:00:31.996000,0 days 00:00:18.996000,0 days 00:00:39.119000,1,90.111,7039.709,5.449000000000524,False,True,False,26.0,0.0,0.0,31.996,18.996,39.119,0,0,0,0.0,90.8584,0.26758886374390983,-2.7930908242701835,1,1,90.488,89.863,-0.625,0.0,-0.37699999999999534,-0.18033333333333226,0.0,-0.3340000000000032,0.18268470105621956,-0.18033333333333226,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,27,0 days 00:01:29.863000,INTERMEDIATE,27.0,True,0 days 01:58:49.572000,15.7,4,19.1,0 days 00:00:31.797000,0 days 00:00:18.898000,0 days 00:00:39.168000,1,89.863,7129.572,6.1489999999994325,False,True,False,27.0,0.0,0.0,31.797,18.898,39.168,0,0,0,0.0,90.65520000000001,0.376305992511046,-2.10520165972843,1,1,90.111,89.696,-0.41500000000000625,0.0,-0.24800000000000466,-0.2879999999999967,0.0,0.04899999999999949,0.23670593570926998,-0.2879999999999967,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,28,0 days 00:01:29.696000,INTERMEDIATE,28.0,True,0 days 02:00:19.268000,15.7,4,19.1,0 days 00:00:31.673000,0 days 00:00:18.841000,0 days 00:00:39.182000,1,89.696,7219.268,6.176000000000386,False,True,False,28.0,0.0,0.0,31.673,18.841,39.182,0,0,0,0.0,90.422,0.4422578433444538,-1.6415763132877939,1,1,89.863,89.488,-0.375,0.0,-0.1670000000000016,-0.27000000000000074,0.0,0.06300000000000239,0.20074785179423624,-0.27000000000000074,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,29,0 days 00:01:29.488000,INTERMEDIATE,29.0,True,0 days 02:01:48.756000,15.7,4,19.1,0 days 00:00:31.568000,0 days 00:00:18.860000,0 days 00:00:39.060000,1,89.488,7308.756,6.1799999999993815,False,True,False,29.0,0.0,0.0,31.568,18.86,39.06,0,0,0,0.0,90.16619999999999,0.41123800894330376,-1.6491666267489669,1,1,89.696,89.789,0.09300000000000352,0.0,-0.2079999999999984,-0.2640000000000005,0.0,-0.0589999999999975,0.19473494807044928,-0.2640000000000005,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,30,0 days 00:01:29.789000,INTERMEDIATE,30.0,True,0 days 02:03:18.545000,15.7,4,19.1,0 days 00:00:31.712000,0 days 00:00:18.860000,0 days 00:00:39.217000,1,89.789,7398.545,5.757999999999811,False,True,False,30.0,0.0,0.0,31.712,18.86,39.217,0,0,0,0.0,89.92920000000001,0.38688848522490477,-0.36237832180119445,0,1,89.488,89.041,-0.44700000000000273,0.0,0.30100000000000193,-0.20766666666666822,0.0,0.15699999999999648,0.17215167730812456,-0.20766666666666822,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,31,0 days 00:01:29.041000,INTERMEDIATE,31.0,True,0 days 02:04:47.586000,15.8,4,19.1,0 days 00:00:31.561000,0 days 00:00:18.875000,0 days 00:00:38.605000,1,89.041,7487.586,6.26299999999992,False,True,False,31.0,0.0,0.0,31.561,18.875,38.605,0,0,0,0.0,89.7894,0.22825928239527452,-3.2787275599333845,1,0,89.789,89.361,-0.42799999999999727,0.30100000000000193,-0.7480000000000047,-0.02466666666666602,0.0,-0.4550000000000054,0.1890640103245463,-0.02466666666666602,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,32,0 days 00:01:29.361000,INTERMEDIATE,32.0,True,0 days 02:06:16.947000,15.8,4,19.1,0 days 00:00:31.492000,0 days 00:00:18.922000,0 days 00:00:38.947000,1,89.361,7576.947,6.238999999999578,False,True,False,32.0,0.0,0.0,31.492,18.922,38.947,0,0,0,0.0,89.57539999999999,0.33019130818297343,-0.649320544443814,0,1,89.041,86.239,-2.8019999999999925,0.0,0.3200000000000074,-0.2183333333333337,0.0,0.34200000000000585,0.23954122818421208,-0.2183333333333337,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,42,0 days 00:01:26.239000,HARD,8.0,True,0 days 02:26:46.088000,16.6,4,19.3,0 days 00:00:30.615000,0 days 00:00:18.828000,0 days 00:00:36.796000,1,86.239,8806.088,1.3130000000001019,True,False,False,8.0,0.0,0.0,30.615,18.828,36.796,0,0,0,0.0,89.475,0.29536333557090716,-10.955997614751785,1,0,89.361,85.065,-4.2960000000000065,0.3200000000000074,-3.122,-0.04233333333333178,0.0,-1.8089999999999975,0.29817243333346877,-0.04233333333333178,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,43,0 days 00:01:25.065000,HARD,9.0,True,0 days 02:28:11.153000,16.6,4,19.3,0 days 00:00:29.511000,0 days 00:00:18.617000,0 days 00:00:36.937000,1,85.065,8891.153,1.162000000000262,True,False,False,9.0,0.0,0.0,29.511,18.617,36.937,0,0,0,0.0,88.7836,1.4475533841622144,-2.568886260559009,1,1,86.239,91.87,5.631,0.0,-1.1740000000000066,-1.1833333333333325,0.0,0.14099999999999824,0.8601169687897106,-1.1833333333333325,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,46,0 days 00:01:31.870000,INTERMEDIATE,2.0,True,0 days 02:33:05.591000,15.7,6,19.3,0 days 00:00:31.808000,0 days 00:00:18.881000,0 days 00:00:41.181000,1,91.87,9185.591,2.2160000000003492,False,True,False,2.0,0.0,0.0,31.808,18.881,41.181,0,0,0,0.0,87.899,2.1095535072615155,1.882388849740482,0,1,85.065,94.334,9.269000000000005,0.0,6.805000000000007,-1.325333333333333,0.0,4.384999999999998,0.8822591456029227,-1.325333333333333,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,52,0 days 00:01:34.334000,INTERMEDIATE,8.0,True,0 days 02:45:45.110000,15.2,3,18.7,0 days 00:00:33.990000,0 days 00:00:19.388000,0 days 00:00:40.956000,1,94.334,9945.11,1.5119999999988067,False,True,False,8.0,0.0,0.0,33.99,19.388,40.956,0,0,0,0.0,88.3152,2.6986798995063164,2.2302756251680864,0,0,91.87,91.177,-0.6929999999999978,6.805000000000007,2.4639999999999986,0.8363333333333335,0.0,4.160000000000004,2.317779799722138,0.8363333333333335,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,53,0 days 00:01:31.177000,INTERMEDIATE,9.0,True,0 days 02:47:16.287000,15.4,3,18.7,0 days 00:00:32.409000,0 days 00:00:19.021000,0 days 00:00:39.747000,1,91.177,10036.287,2.2520000000004075,False,True,False,9.0,0.0,0.0,32.409,19.021,39.747,0,0,0,0.0,89.37379999999999,3.8479699453087695,0.4686107286774365,0,0,94.334,90.41,-3.9240000000000066,9.269000000000005,-3.1569999999999965,2.698333333333333,0.0,2.8100000000000023,2.716632050904207,2.698333333333333,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,54,0 days 00:01:30.410000,INTERMEDIATE,10.0,True,0 days 02:48:46.697000,15.8,3,18.7,0 days 00:00:32.048000,0 days 00:00:18.908000,0 days 00:00:39.454000,1,90.41,10126.697,2.4290000000000873,False,True,False,10.0,0.0,0.0,32.048,18.908,39.454,0,0,0,0.0,89.737,3.9312620747031906,0.17119184302939489,0,0,91.177,90.076,-1.1010000000000133,6.112000000000009,-0.7670000000000101,2.0373333333333363,0.0,-0.29299999999999926,2.6904782660337547,2.0373333333333363,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,55,0 days 00:01:30.076000,INTERMEDIATE,11.0,True,0 days 02:50:16.773000,15.9,3,18.7,0 days 00:00:31.595000,0 days 00:00:18.924000,0 days 00:00:39.557000,1,90.076,10216.773,2.654000000000451,False,True,False,11.0,0.0,0.0,31.595,18.924,39.557,0,0,0,0.0,90.5712,3.411625814769224,-0.14515073659492417,0,0,90.41,89.454,-0.9560000000000031,5.344999999999999,-0.3340000000000032,-0.4866666666666693,0.0,0.10300000000000153,2.204212625859856,-0.4866666666666693,0,0,2025,Australian Grand Prix,0.0,14,0.0
RUS,56,0 days 00:01:29.454000,INTERMEDIATE,12.0,True,0 days 02:51:46.227000,16.1,3,18.7,0 days 00:00:31.449000,0 days 00:00:18.852000,0 days 00:00:39.153000,1,89.454,10306.227,2.153999999998632,False,True,False,12.0,0.0,0.0,31.449,18.852,39.153,0,0,0,0.0,91.5734,1.6927583406972013,-1.2520393189302435,0,0,90.076,89.117,-0.958999999999989,0.0,-0.6219999999999999,-1.4193333333333367,0.0,-0.30100000000000193,2.213308496346589,-1.4193333333333367,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,8,0 days 00:01:38.664000,INTERMEDIATE,4.0,True,0 days 01:29:53.100000,15.9,11,19.1,0 days 00:00:36.070000,0 days 00:00:20.699000,0 days 00:00:41.895000,1,98.664,5393.1,0.714999999999236,False,True,False,4.0,0.0,0.0,36.07,20.699,41.895,0,0,0,0.0,90.0468,0.8102559472164936,10.635157976443155,0,0,98.664,96.253,-2.4110000000000014,9.546999999999997,0.0,-0.4309999999999974,0.0,2.855000000000004,1.3344138038854374,0.0,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,9,0 days 00:01:36.253000,INTERMEDIATE,5.0,True,0 days 01:31:29.353000,15.9,11,19.1,0 days 00:00:34.815000,0 days 00:00:20.356000,0 days 00:00:41.082000,1,96.253,5489.353,0.9719999999997526,False,True,False,5.0,0.0,0.0,34.815,20.356,41.082,0,0,0,0.0,,,0.0,0,0,98.664,95.14,-3.524000000000001,0.0,-2.4110000000000014,0.0,0.0,0.0,0.0,0.0,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,10,0 days 00:01:35.140000,INTERMEDIATE,6.0,True,0 days 01:33:04.493000,15.9,11,19.1,0 days 00:00:34.318000,0 days 00:00:20.098000,0 days 00:00:40.724000,1,95.14,5584.493,0.8759999999992942,False,True,False,6.0,0.0,0.0,34.318,20.098,40.724,0,0,0,0.0,,,0.0,0,0,96.253,94.972,-1.281000000000006,0.0,-1.1129999999999995,-1.2055000000000007,0.0,-0.3580000000000041,0.0,0.0,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,11,0 days 00:01:34.972000,INTERMEDIATE,7.0,True,0 days 01:34:39.465000,16.0,11,19.3,0 days 00:00:34.256000,0 days 00:00:19.813000,0 days 00:00:40.903000,1,94.972,5679.465,0.8940000000002328,False,True,False,7.0,0.0,0.0,34.256,19.813,40.903,0,0,0,0.0,96.68566666666668,1.8014006587467792,-0.9512967913861359,0,0,95.14,94.426,-0.7139999999999986,0.0,-0.16800000000000637,-1.174666666666667,0.0,0.17900000000000205,1.760802752534578,-1.7620000000000005,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,12,0 days 00:01:34.426000,INTERMEDIATE,8.0,True,0 days 01:36:13.891000,15.9,11,19.3,0 days 00:00:34.054000,0 days 00:00:19.952000,0 days 00:00:40.420000,1,94.426,5773.891,1.4570000000003347,False,True,False,8.0,0.0,0.0,34.054,19.952,40.42,0,0,0,0.0,96.25725,1.7022121636270846,-1.0758059653962042,0,0,94.972,93.899,-1.0729999999999933,0.0,-0.5459999999999923,-1.230666666666669,0.0,-0.30399999999999494,1.4743344261055589,-1.230666666666669,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,13,0 days 00:01:33.899000,INTERMEDIATE,9.0,True,0 days 01:37:47.790000,16.0,11,19.3,0 days 00:00:33.728000,0 days 00:00:19.743000,0 days 00:00:40.428000,1,93.899,5867.79,1.6220000000002983,False,True,False,9.0,0.0,0.0,33.728,19.743,40.428,0,0,0,0.0,95.89099999999999,1.6863688801682748,-1.1812362190893952,0,0,94.426,93.097,-1.3290000000000077,0.0,-0.527000000000001,-0.6089999999999994,0.0,0.007999999999995566,1.3489226441868354,-0.6089999999999994,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,14,0 days 00:01:33.097000,INTERMEDIATE,10.0,True,0 days 01:39:20.887000,16.0,11,19.3,0 days 00:00:33.480000,0 days 00:00:19.638000,0 days 00:00:39.979000,1,93.097,5960.887,2.769000000000233,False,True,False,10.0,0.0,0.0,33.48,19.638,39.979,0,0,0,0.0,94.938,0.8821635335922817,-2.0869146477901017,1,0,93.899,92.382,-1.516999999999996,0.0,-0.8020000000000067,-0.41366666666666657,0.0,-0.4410000000000025,0.2277937663765185,-0.41366666666666657,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,15,0 days 00:01:32.382000,INTERMEDIATE,11.0,True,0 days 01:40:53.269000,16.0,11,19.3,0 days 00:00:33.172000,0 days 00:00:19.573000,0 days 00:00:39.637000,1,92.382,6053.269,2.59900000000016,False,True,False,11.0,0.0,0.0,33.172,19.573,39.637,0,0,0,0.0,94.3068,0.8337923602432719,-2.308488410038202,1,1,93.097,92.554,-0.5429999999999922,0.0,-0.7149999999999892,-0.625,0.0,-0.34199999999999875,0.2642701269534643,-0.625,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,16,0 days 00:01:32.554000,INTERMEDIATE,12.0,True,0 days 01:42:25.823000,16.0,11,19.3,0 days 00:00:33.147000,0 days 00:00:19.518000,0 days 00:00:39.889000,1,92.554,6145.823,6.073999999999614,False,True,False,12.0,0.0,0.0,33.147,19.518,39.889,0,0,0,0.0,93.75519999999999,1.033218127986564,-1.162581227974357,0,1,92.382,93.388,1.0060000000000002,0.0,0.17199999999999704,-0.6813333333333323,0.0,0.25200000000000244,0.2617088076469718,-0.6813333333333323,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,17,0 days 00:01:33.388000,INTERMEDIATE,13.0,True,0 days 01:43:59.211000,16.0,11,19.4,0 days 00:00:33.382000,0 days 00:00:19.490000,0 days 00:00:40.516000,1,93.388,6239.211,6.295000000000073,False,True,False,13.0,0.0,0.0,33.382,19.49,40.516,0,0,0,0.0,93.2716,0.8750847387539589,0.13301568961851826,0,0,92.554,93.631,1.0769999999999982,0.17199999999999704,0.8340000000000032,-0.448333333333333,0.0,0.8789999999999978,0.2875079129345831,-0.448333333333333,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,18,0 days 00:01:33.631000,INTERMEDIATE,14.0,True,0 days 01:45:32.842000,16.0,11,19.4,0 days 00:00:33.579000,0 days 00:00:19.552000,0 days 00:00:40.500000,1,93.631,6332.842,4.845000000000255,False,True,False,14.0,0.0,0.0,33.579,19.552,40.5,0,0,0,0.0,93.06400000000001,0.6181654309326075,0.9172301970114656,0,0,93.388,92.684,-0.7040000000000077,1.0060000000000002,0.242999999999995,0.09700000000000368,0.0,0.8629999999999995,0.5296949121900263,0.09700000000000368,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,19,0 days 00:01:32.684000,INTERMEDIATE,15.0,True,0 days 01:47:05.526000,16.0,11,19.4,0 days 00:00:33.070000,0 days 00:00:19.430000,0 days 00:00:40.184000,1,92.684,6425.526,4.1030000000000655,False,True,False,15.0,0.0,0.0,33.07,19.43,40.184,0,0,0,0.0,93.0104,0.5334822396294926,-0.6118291777186321,0,0,93.631,92.58,-1.051000000000002,1.2489999999999952,-0.9470000000000027,0.4163333333333317,0.0,0.2949999999999946,0.6322686928830175,0.4163333333333317,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,20,0 days 00:01:32.580000,INTERMEDIATE,16.0,True,0 days 01:48:38.106000,16.0,11,19.4,0 days 00:00:33.039000,0 days 00:00:19.371000,0 days 00:00:40.170000,1,92.58,6518.106,2.842000000000553,False,True,False,16.0,0.0,0.0,33.039,19.371,40.17,0,0,0,0.0,92.9278,0.5484835457879332,-0.6341120033060766,0,0,92.684,92.429,-0.25499999999999545,0.3019999999999925,-0.1039999999999992,0.043333333333331815,0.0,-0.013999999999995794,0.5066411945351451,0.043333333333331815,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,21,0 days 00:01:32.429000,INTERMEDIATE,17.0,True,0 days 01:50:10.535000,16.0,11,19.2,0 days 00:00:33.022000,0 days 00:00:19.304000,0 days 00:00:40.103000,1,92.429,6610.535,1.4549999999999272,False,True,False,17.0,0.0,0.0,33.022,19.304,40.103,0,0,0,0.0,92.9674,0.5046194605840162,-1.0669426014147056,0,0,92.58,94.269,1.6890000000000072,0.02599999999999625,-0.15099999999999625,-0.26933333333333564,0.0,-0.06700000000000017,0.3978096278372338,-0.26933333333333564,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,22,0 days 00:01:34.269000,INTERMEDIATE,18.0,True,0 days 01:51:44.804000,15.9,12,19.2,0 days 00:00:32.986000,0 days 00:00:19.452000,0 days 00:00:41.831000,1,94.269,6704.804,9.497999999999593,False,True,False,18.0,0.0,0.0,32.986,19.452,41.831,0,0,0,0.0,92.94239999999999,0.5325441765713954,2.491060945480385,0,0,92.429,92.643,0.21399999999999864,0.0,1.8400000000000034,-0.40066666666666606,0.0,1.7280000000000015,0.4593290759357594,-0.40066666666666606,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,23,0 days 00:01:32.643000,INTERMEDIATE,19.0,True,0 days 01:53:17.447000,15.9,12,19.2,0 days 00:00:33.110000,0 days 00:00:19.277000,0 days 00:00:40.256000,1,92.643,6797.447,9.61999999999989,False,True,False,19.0,0.0,0.0,33.11,19.277,40.256,0,0,0,0.0,93.11859999999999,0.7969456066759526,-0.5967784953150138,0,0,94.269,92.102,-2.1670000000000016,1.8400000000000034,-1.6260000000000048,0.528333333333336,0.0,0.1529999999999987,0.7498096425093507,0.528333333333336,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,24,0 days 00:01:32.102000,INTERMEDIATE,20.0,True,0 days 01:54:49.549000,15.7,12,19.2,0 days 00:00:32.976000,0 days 00:00:19.283000,0 days 00:00:39.843000,1,92.102,6889.549,9.98700000000008,False,True,False,20.0,0.0,0.0,32.976,19.283,39.843,0,0,0,0.0,92.921,0.7597535784714089,-1.0779811023039798,0,0,92.643,92.092,-0.5510000000000019,0.21399999999999864,-0.5409999999999968,0.021000000000000796,0.0,-0.259999999999998,0.7455363840886643,0.021000000000000796,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,25,0 days 00:01:32.092000,INTERMEDIATE,21.0,True,0 days 01:56:21.641000,15.7,12,19.2,0 days 00:00:32.667000,0 days 00:00:19.190000,0 days 00:00:40.235000,1,92.092,6981.641,9.8700000000008,False,True,False,21.0,0.0,0.0,32.667,19.19,40.235,0,0,0,0.0,92.80460000000001,0.8449481049153942,-0.8433654041645109,0,0,92.102,91.547,-0.5550000000000068,0.0,-0.010000000000005116,-0.10899999999999939,0.0,0.3919999999999959,0.8073657783186006,-0.10899999999999939,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,26,0 days 00:01:31.547000,INTERMEDIATE,22.0,True,0 days 01:57:53.188000,15.8,12,19.2,0 days 00:00:32.676000,0 days 00:00:19.358000,0 days 00:00:39.513000,1,91.547,7073.188,10.13299999999981,False,True,False,22.0,0.0,0.0,32.676,19.358,39.513,0,0,0,0.0,92.707,0.9035311284068309,-1.2838517274389754,0,0,92.092,91.408,-0.6839999999999975,0.0,-0.5450000000000017,-0.7256666666666689,0.0,-0.3300000000000054,0.7870455514136397,-0.7256666666666689,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,27,0 days 00:01:31.408000,INTERMEDIATE,23.0,True,0 days 01:59:24.596000,15.7,12,19.1,0 days 00:00:32.397000,0 days 00:00:19.166000,0 days 00:00:39.845000,1,91.408,7164.596,9.843000000000757,False,True,False,23.0,0.0,0.0,32.397,19.166,39.845,0,0,0,0.0,92.5306,1.0462080577017807,-1.0730179257709371,0,0,91.547,90.725,-0.8220000000000027,0.0,-0.1389999999999958,-0.36533333333333456,0.0,0.33200000000000074,0.8326252458339238,-0.36533333333333456,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,28,0 days 00:01:30.725000,INTERMEDIATE,24.0,True,0 days 02:00:55.321000,15.7,12,19.1,0 days 00:00:32.017000,0 days 00:00:19.156000,0 days 00:00:39.552000,1,90.725,7255.321,9.918999999999869,False,True,False,24.0,0.0,0.0,32.017,19.156,39.552,0,0,0,0.0,91.95840000000001,0.49480733624327045,-2.4926873747757456,1,0,91.408,90.935,-0.472999999999999,0.0,-0.6830000000000069,-0.2313333333333342,0.0,0.03900000000000148,0.3344111242168833,-0.2313333333333342,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,29,0 days 00:01:30.935000,INTERMEDIATE,25.0,True,0 days 02:02:26.256000,15.7,12,19.1,0 days 00:00:32.319000,0 days 00:00:19.146000,0 days 00:00:39.470000,1,90.935,7346.256,9.36200000000008,False,True,False,25.0,0.0,0.0,32.319,19.146,39.47,0,0,0,0.0,91.5748,0.5692518774674233,-1.1239312953106735,0,1,90.725,90.853,0.1280000000000001,0.0,0.21000000000000796,-0.45566666666666816,0.0,-0.04299999999999926,0.33012240154221545,-0.45566666666666816,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,30,0 days 00:01:30.853000,INTERMEDIATE,26.0,True,0 days 02:03:57.109000,15.8,12,19.1,0 days 00:00:32.460000,0 days 00:00:19.033000,0 days 00:00:39.360000,1,90.853,7437.109,9.199999999999818,False,True,False,26.0,0.0,0.0,32.46,19.033,39.36,0,0,0,0.0,91.3414,0.5374051544228038,-0.9088115288446781,0,0,90.935,91.077,0.1419999999999959,0.21000000000000796,-0.08200000000000784,-0.20399999999999827,0.0,-0.10999999999999943,0.2939974489685244,-0.20399999999999827,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,31,0 days 00:01:31.077000,INTERMEDIATE,27.0,True,0 days 02:05:28.186000,15.8,12,19.1,0 days 00:00:32.533000,0 days 00:00:19.147000,0 days 00:00:39.397000,1,91.077,7528.186,8.194000000000415,False,True,False,27.0,0.0,0.0,32.533,19.147,39.397,0,0,0,0.0,91.09360000000001,0.36170678732947953,-0.045893526418375095,0,0,90.853,90.657,-0.19599999999999795,0.1280000000000001,0.22400000000000375,-0.18500000000000227,0.0,0.036999999999999034,0.24087610923460348,-0.18500000000000227,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,32,0 days 00:01:30.657000,INTERMEDIATE,28.0,True,0 days 02:06:58.843000,15.9,12,19.0,0 days 00:00:32.003000,0 days 00:00:19.469000,0 days 00:00:39.185000,1,90.657,7618.843,7.645999999999731,False,True,False,28.0,0.0,0.0,32.003,19.469,39.185,0,0,0,0.0,90.9996,0.2616539699683906,-1.3093628965056126,0,0,91.077,87.301,-3.7759999999999962,0.35200000000000387,-0.4200000000000017,0.11733333333333462,0.0,-0.17499999999999716,0.168862369994027,0.11733333333333462,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,42,0 days 00:01:27.301000,HARD,10.0,True,0 days 02:26:51.487000,16.6,11,19.3,0 days 00:00:30.923000,0 days 00:00:19.001000,0 days 00:00:37.377000,1,87.301,8811.487,0.9260000000012951,True,False,False,10.0,0.0,0.0,30.923,19.001,37.377,0,0,0,0.0,90.84939999999999,0.1670592709197123,-21.24036565265107,1,0,90.657,85.538,-5.119,0.0,-3.3559999999999945,-0.0926666666666686,0.0,-1.8079999999999998,0.09322446030951043,-0.0926666666666686,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,43,0 days 00:01:25.538000,HARD,11.0,True,0 days 02:28:17.025000,16.6,11,19.3,0 days 00:00:29.780000,0 days 00:00:18.445000,0 days 00:00:37.313000,1,85.538,8897.025,0.6310000000012224,True,False,False,11.0,0.0,0.0,29.78,18.445,37.313,0,0,0,0.0,90.1646,1.6079915422663948,-2.8772539397060526,1,1,87.301,92.361,5.060000000000002,0.0,-1.7630000000000052,-1.1839999999999975,0.0,-0.06400000000000006,0.7800074999639426,-1.1839999999999975,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,46,0 days 00:01:32.361000,INTERMEDIATE,2.0,True,0 days 02:33:11.380000,15.7,10,19.3,0 days 00:00:31.718000,0 days 00:00:19.199000,0 days 00:00:41.444000,1,92.361,9191.38,1.3190000000013242,False,True,False,2.0,0.0,0.0,31.718,19.199,41.444,0,0,0,0.0,89.0852,2.5163930932984835,1.3017838940680333,0,1,85.538,95.395,9.857,0.0,6.8230000000000075,-1.8463333333333338,0.0,4.131,0.7775239546149043,-1.8463333333333338,0,0,2025,Australian Grand Prix,0.0,14,0.0
STR,52,0 days 00:01:35.395000,INTERMEDIATE,8.0,True,0 days 02:45:50.290000,15.2,6,18.7,0 days 00:00:34.809000,0 days 00:00:19.564000,0 days 00:00:41.022000,1,95.395,9950.29,0.5629999999982829,False,True,False,8.0,0.0,0.0,34.809,19.564,41.022,0,0,0,0.0,89.3868,2.849555789943461,2.108468983553122,0,0,92.361,91.558,-0.8029999999999973,6.8230000000000075,3.033999999999992,0.5680000000000026,0.0,3.708999999999996,2.2062630622842776,0.5680000000000026,0,1,2025,Australian Grand Prix,0.0,14,0.0
STR,53,0 days 00:01:31.558000,INTERMEDIATE,9.0,True,0 days 02:47:21.848000,15.4,6,18.7,0 days 00:00:32.677000,0 days 00:00:19.155000,0 days 00:00:39.726000,1,91.558,10041.848,0.819999999999709,False,True,False,9.0,0.0,0.0,32.677,19.155,39.726,0,0,0,0.0,90.2504,3.936767049242343,0.3321507174908061,0,0,95.395,90.794,-4.600999999999999,9.857,-3.836999999999989,2.697999999999998,0.0,2.4129999999999967,2.617902652888375,2.697999999999998,0,1,2025,Australian Grand Prix,0.0,14,0.0
