Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
STR,20,0 days 00:01:11.939000,MEDIUM,22.0,True,0 days 01:26:22.013000,5,0 days 00:00:17.989000,0 days 00:00:32.015000,0 days 00:00:21.935000,1,71.939,5182.013,5.208999999999833,False,True,False,22.0,0.0,0.0,0.0,0.0,17.989,32.015,21.935,0,0,0,0.0,71.9858,0.15052308793009353,-0.31091575813100275,0,0,71.878,72.08,0.20199999999999818,0.013999999999995794,0.06099999999999284,-0.11999999999999982,0.0,0.1739999999999995,0.1056943707110276,-0.11999999999999982,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,21,0 days 00:01:12.080000,MEDIUM,23.0,True,0 days 01:27:34.093000,5,0 days 00:00:18.066000,0 days 00:00:32.008000,0 days 00:00:22.006000,1,72.08,5254.093,5.372000000000298,False,True,False,23.0,0.0,0.0,0.0,0.0,18.066,32.008,22.006,0,0,0,0.0,71.9762,0.1519513079904556,0.6831135669231125,0,0,71.939,72.042,0.10300000000000864,0.07499999999998863,0.14100000000000534,0.02499999999999621,0.0,0.245000000000001,0.11606592954006831,0.02499999999999621,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,22,0 days 00:01:12.042000,MEDIUM,24.0,True,0 days 01:28:46.135000,5,0 days 00:00:17.947000,0 days 00:00:32.005000,0 days 00:00:22.090000,1,72.042,5326.135,5.402999999999338,False,True,False,24.0,0.0,0.0,0.0,0.0,17.947,32.005,22.09,0,0,0,0.0,71.94460000000001,0.08602209018623388,1.1322673023769445,0,0,72.08,72.542,0.4620000000000033,0.21599999999999397,-0.0379999999999967,0.039333333333331666,0.0,0.3290000000000006,0.14121366789372838,0.039333333333331666,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,23,0 days 00:01:12.542000,MEDIUM,25.0,True,0 days 01:29:58.677000,5,0 days 00:00:17.983000,0 days 00:00:32.380000,0 days 00:00:22.179000,1,72.542,5398.677,4.387000000000626,False,True,False,25.0,0.0,0.0,0.0,0.0,17.983,32.38,22.179,0,0,0,0.0,71.9802,0.08101357910875397,6.934639923090369,0,0,72.042,72.041,-0.0010000000000047748,0.16400000000000148,0.5,0.05466666666666716,0.0,0.24399999999999977,0.17608037937260454,0.05466666666666716,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,24,0 days 00:01:12.041000,MEDIUM,26.0,True,0 days 01:31:10.718000,5,0 days 00:00:17.716000,0 days 00:00:32.175000,0 days 00:00:22.150000,1,72.041,5470.718,3.91399999999976,False,True,False,26.0,0.0,0.0,0.0,0.0,17.716,32.175,22.15,0,0,0,0.0,72.0962,0.26184957513812407,-0.2108080563845925,0,0,72.542,72.588,0.04599999999999227,0.6640000000000015,-0.5010000000000048,0.20100000000000287,0.0,0.14399999999999835,0.17391865914846627,0.20100000000000287,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,25,0 days 00:01:12.588000,MEDIUM,27.0,True,0 days 01:32:23.306000,5,0 days 00:00:18.182000,0 days 00:00:32.318000,0 days 00:00:22.088000,1,72.588,5543.306,3.4830000000001746,False,True,False,27.0,0.0,0.0,0.0,0.0,18.182,32.318,22.088,0,0,0,0.0,72.1288,0.23684530816551527,1.9388182250969126,0,0,72.041,72.184,0.14300000000000068,0.10200000000000387,0.546999999999997,-0.013000000000000492,0.0,-0.0019999999999988916,0.07196318503234908,-0.013000000000000492,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,26,0 days 00:01:12.184000,MEDIUM,28.0,True,0 days 01:33:35.490000,5,0 days 00:00:17.993000,0 days 00:00:32.173000,0 days 00:00:22.018000,1,72.184,5615.49,2.787000000000262,False,True,False,28.0,0.0,0.0,0.0,0.0,17.993,32.173,22.018,0,0,0,0.0,72.2586,0.28061682059352866,-0.26584293786173746,0,0,72.588,72.218,-0.36999999999999034,0.546999999999997,-0.40399999999999636,0.1819999999999974,0.0,-0.07000000000000028,0.12671029950244764,0.1819999999999974,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,27,0 days 00:01:12.218000,MEDIUM,29.0,True,0 days 01:34:47.708000,5,0 days 00:00:18.081000,0 days 00:00:32.073000,0 days 00:00:22.064000,1,72.218,5687.708,1.9190000000007785,False,True,False,29.0,0.0,0.0,0.0,0.0,18.081,32.073,22.064,0,0,0,0.0,72.2794,0.26762249531760474,-0.22942764929803303,0,0,72.184,72.32,0.13599999999999568,0.14300000000000068,0.034000000000006025,-0.11933333333333469,0.0,0.045999999999999375,0.16599096360946872,-0.11933333333333469,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,28,0 days 00:01:12.320000,MEDIUM,30.0,True,0 days 01:36:00.028000,5,0 days 00:00:17.995000,0 days 00:00:32.277000,0 days 00:00:22.048000,1,72.32,5760.028,0.9510000000000218,False,True,False,30.0,0.0,0.0,0.0,0.0,17.995,32.277,22.048,0,0,0,0.0,72.31460000000001,0.23859128232192817,0.022632847048846313,0,0,72.218,71.329,-0.88900000000001,0.1770000000000067,0.10199999999998965,0.05900000000000224,0.0,0.029999999999997584,0.12357507839366268,0.05900000000000224,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,31,0 days 00:01:11.329000,HARD,3.0,True,0 days 01:39:56.964000,15,0 days 00:00:17.973000,0 days 00:00:31.447000,0 days 00:00:21.909000,1,71.329,5996.964,2.5029999999997017,True,False,False,3.0,0.0,0.0,0.0,0.0,17.973,31.447,21.909,0,0,0,0.0,72.2702,0.20381658421242752,-4.617877409912065,1,0,72.32,71.248,-1.0719999999999885,0.27899999999999636,-0.9909999999999997,-0.08933333333333356,0.0,-0.10900000000000176,0.07790250316902442,-0.08933333333333356,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,32,0 days 00:01:11.248000,HARD,4.0,True,0 days 01:41:08.212000,15,0 days 00:00:17.959000,0 days 00:00:31.558000,0 days 00:00:21.731000,1,71.248,6068.212,2.7489999999997963,True,False,False,4.0,0.0,0.0,0.0,0.0,17.959,31.558,21.731,0,0,0,0.0,72.12780000000001,0.47384090156931613,-1.8567413599927505,1,1,71.329,71.269,-0.05999999999998806,0.0,-0.08099999999998886,-0.2850000000000013,0.0,-0.17799999999999727,0.0663249575951615,-0.2850000000000013,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,33,0 days 00:01:11.269000,HARD,5.0,True,0 days 01:42:19.481000,15,0 days 00:00:17.918000,0 days 00:00:31.636000,0 days 00:00:21.715000,1,71.269,6139.481,3.0219999999999345,True,False,False,5.0,0.0,0.0,0.0,0.0,17.918,31.636,21.715,0,0,0,0.0,71.8598,0.5247010577462363,-1.1259744787587849,0,1,71.248,71.144,-0.1039999999999992,0.0,0.021000000000000796,-0.323333333333333,0.0,-0.01600000000000179,0.09445739780451132,-0.323333333333333,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,34,0 days 00:01:11.144000,HARD,6.0,True,0 days 01:43:30.625000,15,0 days 00:00:17.849000,0 days 00:00:31.711000,0 days 00:00:21.584000,1,71.144,6210.625,2.632999999999811,True,False,False,6.0,0.0,0.0,0.0,0.0,17.849,31.711,21.584,0,0,0,0.0,71.6768,0.5426183741820891,-0.981905562639868,0,0,71.269,71.319,0.04999999999999716,0.021000000000000796,-0.125,-0.3503333333333292,0.0,-0.13100000000000023,0.09556568421771323,-0.3503333333333292,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,35,0 days 00:01:11.319000,HARD,7.0,True,0 days 01:44:41.944000,15,0 days 00:00:17.881000,0 days 00:00:31.702000,0 days 00:00:21.736000,1,71.319,6281.944,2.138999999999214,True,False,False,7.0,0.0,0.0,0.0,0.0,17.881,31.702,21.736,0,0,0,0.0,71.462,0.4842576793402506,-0.2952973305344851,0,0,71.144,71.413,0.26899999999999125,0.0,0.17499999999999716,-0.061666666666662685,0.0,0.15200000000000102,0.08549678356522926,-0.061666666666662685,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,36,0 days 00:01:11.413000,HARD,8.0,True,0 days 01:45:53.357000,15,0 days 00:00:17.896000,0 days 00:00:31.826000,0 days 00:00:21.691000,1,71.413,6353.357,1.6440000000002328,True,False,False,8.0,0.0,0.0,0.0,0.0,17.896,31.826,21.691,0,0,0,0.0,71.2618,0.0740047295786096,2.043112661325174,0,0,71.319,71.485,0.16599999999999682,0.17499999999999716,0.09399999999999409,0.023666666666665986,0.0,0.10699999999999932,0.13055765010140125,0.023666666666665986,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,37,0 days 00:01:11.485000,HARD,9.0,True,0 days 01:47:04.842000,15,0 days 00:00:17.826000,0 days 00:00:31.867000,0 days 00:00:21.792000,1,71.485,6424.842,1.1739999999999782,True,False,False,9.0,0.0,0.0,0.0,0.0,17.826,31.867,21.792,0,0,0,0.0,71.27860000000001,0.0985408544716519,2.0945627182415474,0,0,71.413,71.639,0.2259999999999991,0.26899999999999125,0.07200000000000273,0.04799999999999708,0.0,0.20800000000000196,0.1438600013902398,0.04799999999999708,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,38,0 days 00:01:11.639000,HARD,10.0,True,0 days 01:48:16.481000,15,0 days 00:00:17.813000,0 days 00:00:31.973000,0 days 00:00:21.853000,1,71.639,6496.481,0.7759999999998399,True,False,False,10.0,0.0,0.0,0.0,0.0,17.813,31.973,21.853,0,0,0,0.0,71.326,0.13159787232324038,2.3784579072159215,0,0,71.485,72.818,1.3329999999999984,0.340999999999994,0.15399999999999636,0.11366666666666465,0.0,0.1620000000000026,0.13670588868077424,0.11366666666666465,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,39,0 days 00:01:12.818000,HARD,11.0,True,0 days 01:49:29.299000,13,0 days 00:00:17.613000,0 days 00:00:32.696000,0 days 00:00:22.509000,12,72.818,6569.299,0.36300000000028376,True,False,False,11.0,0.0,0.0,0.0,0.0,17.613,32.696,22.509,0,0,1,0.0,71.4,0.18480530295422917,7.6729399932381215,0,0,71.639,72.757,1.1180000000000092,0.49499999999999034,1.179000000000002,0.1066666666666644,0.0,0.8180000000000014,0.13381068716660943,0.1066666666666644,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,40,0 days 00:01:12.757000,HARD,12.0,True,0 days 01:50:42.056000,13,0 days 00:00:17.671000,0 days 00:00:32.955000,0 days 00:00:22.131000,1,72.757,6642.056,2.860000000000582,True,False,False,12.0,0.0,0.0,0.0,0.0,17.671,32.955,22.131,0,0,0,0.0,71.73479999999999,0.616714034216842,1.6574943057653815,0,0,72.818,71.447,-1.3709999999999951,1.4989999999999952,-0.06099999999999284,0.4683333333333337,0.0,0.33899999999999864,0.297667263903843,0.4683333333333337,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,41,0 days 00:01:11.447000,HARD,13.0,True,0 days 01:51:53.503000,12,0 days 00:00:17.650000,0 days 00:00:31.927000,0 days 00:00:21.870000,1,71.447,6713.503,4.074000000000524,True,False,False,13.0,0.0,0.0,0.0,0.0,17.65,31.927,21.87,0,0,0,0.0,72.0224,0.7035231339480038,-0.8178835524156747,0,0,72.757,71.786,-0.9710000000000036,1.3440000000000083,-1.3100000000000023,0.4240000000000019,0.0,0.01699999999999946,0.28766769022606636,0.4240000000000019,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,42,0 days 00:01:11.786000,HARD,14.0,True,0 days 01:53:05.289000,10,0 days 00:00:18.045000,0 days 00:00:31.975000,0 days 00:00:21.766000,1,71.786,6785.289,2.992000000000189,True,False,False,14.0,0.0,0.0,0.0,0.0,18.045,31.975,21.766,0,0,0,0.0,72.0292,0.696287440645039,-0.34928103797865684,0,0,71.447,72.756,1.3089999999999975,0.0,0.33899999999999864,-0.06399999999999768,0.0,-0.10400000000000276,0.3070239404346184,-0.06399999999999768,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,43,0 days 00:01:12.756000,HARD,15.0,True,0 days 01:54:18.045000,10,0 days 00:00:17.839000,0 days 00:00:33.051000,0 days 00:00:21.866000,1,72.756,6858.045,0.6419999999998254,True,False,False,15.0,0.0,0.0,0.0,0.0,17.839,33.051,21.866,0,0,0,0.0,72.0894,0.6488715589390703,1.0273219573530374,0,0,71.786,72.295,0.5090000000000003,0.33899999999999864,0.9699999999999989,-0.3439999999999988,0.0,0.10000000000000142,0.35980175096850314,-0.3439999999999988,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,44,0 days 00:01:12.295000,HARD,16.0,True,0 days 01:55:30.340000,9,0 days 00:00:17.814000,0 days 00:00:32.250000,0 days 00:00:22.231000,1,72.295,6930.34,2.8549999999995634,True,False,False,16.0,0.0,0.0,0.0,0.0,17.814,32.25,22.231,0,0,0,0.0,72.3128,0.6473203998021589,-0.02749797473621142,0,0,72.756,71.731,-1.0250000000000057,1.3089999999999975,-0.4609999999999985,-0.00033333333333492493,0.0,0.4650000000000034,0.36447565076421873,-0.00033333333333492493,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,45,0 days 00:01:11.731000,HARD,17.0,True,0 days 01:56:42.071000,8,0 days 00:00:17.744000,0 days 00:00:32.269000,0 days 00:00:21.718000,1,71.731,7002.071,0.6059999999997672,True,False,False,17.0,0.0,0.0,0.0,0.0,17.744,32.269,21.718,0,0,0,0.0,72.2082,0.5844824206082019,-0.8164488497420415,0,0,72.295,72.478,0.18299999999999272,0.847999999999999,-0.5640000000000072,0.28266666666666634,0.0,-0.047999999999998266,0.23385529713906575,0.28266666666666634,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,46,0 days 00:01:12.478000,HARD,18.0,True,0 days 01:57:54.549000,8,0 days 00:00:17.884000,0 days 00:00:32.685000,0 days 00:00:21.909000,1,72.478,7074.549,0.3500000000003638,True,False,False,18.0,0.0,0.0,0.0,0.0,17.884,32.685,21.909,0,0,0,0.0,72.003,0.5202119760251739,0.9130893210674725,0,0,71.731,72.806,1.0750000000000028,0.2839999999999918,0.7469999999999999,-0.018333333333335606,0.0,0.19099999999999895,0.22508553929562156,-0.018333333333335606,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,47,0 days 00:01:12.806000,HARD,19.0,True,0 days 01:59:07.355000,10,0 days 00:00:18.131000,0 days 00:00:32.715000,0 days 00:00:21.960000,1,72.806,7147.355,1.6840000000001965,True,False,False,19.0,0.0,0.0,0.0,0.0,18.131,32.715,21.96,0,0,0,0.0,72.2092,0.44339000890866265,1.3459933422246806,0,0,72.478,70.492,-1.98599999999999,0.7469999999999999,0.32800000000000296,-0.0926666666666686,0.0,0.24200000000000088,0.22520146535935479,-0.0926666666666686,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,50,0 days 00:01:10.492000,MEDIUM,4.0,True,0 days 02:03:02.427000,15,0 days 00:00:17.253000,0 days 00:00:31.682000,0 days 00:00:21.557000,1,70.492,7382.427,1.467000000000553,False,True,False,4.0,0.0,0.0,0.0,0.0,17.253,31.682,21.557,0,0,0,0.0,72.41319999999999,0.43456035254039854,-4.421019977475699,1,0,72.806,70.34,-2.465999999999994,1.0750000000000028,-2.313999999999993,0.1703333333333319,0.0,-0.16100000000000136,0.18912561962885988,0.1703333333333319,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,51,0 days 00:01:10.340000,MEDIUM,5.0,True,0 days 02:04:12.767000,15,0 days 00:00:17.612000,0 days 00:00:31.375000,0 days 00:00:21.353000,1,70.34,7452.767,1.5969999999997526,False,True,False,5.0,0.0,0.0,0.0,0.0,17.612,31.375,21.353,0,0,0,0.0,71.96039999999999,0.9088081755794271,-1.7829945235328393,1,1,70.492,70.373,-0.11899999999999977,0.0,-0.15200000000000102,-0.4129999999999967,0.0,-0.20399999999999707,0.2472603890638381,-0.4129999999999967,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,52,0 days 00:01:10.373000,MEDIUM,6.0,True,0 days 02:05:23.140000,15,0 days 00:00:17.691000,0 days 00:00:31.279000,0 days 00:00:21.403000,1,70.373,7523.14,1.7919999999994616,False,True,False,6.0,0.0,0.0,0.0,0.0,17.691,31.279,21.403,0,0,0,0.0,71.5694,1.1239509775786403,-1.064459236983303,0,1,70.34,70.106,-0.23400000000000887,0.0,0.03300000000000125,-0.7126666666666637,0.0,0.04999999999999716,0.20298152625300592,-0.7126666666666637,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,53,0 days 00:01:10.106000,MEDIUM,7.0,True,0 days 02:06:33.246000,15,0 days 00:00:17.651000,0 days 00:00:31.236000,0 days 00:00:21.219000,1,70.106,7593.246,2.1829999999999927,False,True,False,7.0,0.0,0.0,0.0,0.0,17.651,31.236,21.219,0,0,0,0.0,71.29780000000001,1.2338444796650685,-0.9659240039097418,0,0,70.373,70.126,-0.2469999999999999,0.03300000000000125,-0.2670000000000101,-0.8109999999999976,0.0,-0.13400000000000034,0.20143063322146343,-0.8109999999999976,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,54,0 days 00:01:10.126000,MEDIUM,8.0,True,0 days 02:07:43.372000,15,0 days 00:00:17.715000,0 days 00:00:31.111000,0 days 00:00:21.300000,1,70.126,7663.372,2.8499999999994543,False,True,False,8.0,0.0,0.0,0.0,0.0,17.715,31.111,21.3,0,0,0,0.0,70.8234,1.1171086786879543,-0.6242901996062721,0,0,70.106,70.004,-0.10199999999998965,0.0,0.020000000000010232,-0.12866666666666995,0.0,0.08099999999999952,0.1857331418998769,-0.12866666666666995,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,55,0 days 00:01:10.004000,MEDIUM,9.0,True,0 days 02:08:53.376000,15,0 days 00:00:17.691000,0 days 00:00:31.070000,0 days 00:00:21.243000,1,70.004,7733.376,2.9789999999993597,False,True,False,9.0,0.0,0.0,0.0,0.0,17.691,31.07,21.243,0,0,0,0.0,70.2874,0.16651666583235758,-1.7019317470920075,1,0,70.126,70.287,0.16100000000000136,0.020000000000010232,-0.12199999999999989,-0.07133333333333287,0.0,0.023999999999997357,0.12987416987222525,-0.07133333333333287,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,56,0 days 00:01:10.287000,MEDIUM,10.0,True,0 days 02:10:03.663000,15,0 days 00:00:17.595000,0 days 00:00:31.345000,0 days 00:00:21.347000,12,70.287,7803.663,2.8270000000002256,False,True,False,10.0,0.0,0.0,0.0,0.0,17.595,31.345,21.347,0,0,1,0.0,70.1898,0.1594810333548205,0.6094768635198516,0,1,70.004,70.094,0.0899999999999892,0.0,0.28300000000000125,-0.12299999999999993,0.0,0.1280000000000001,0.12501119949828293,-0.12299999999999993,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,59,0 days 00:01:10.094000,MEDIUM,13.0,True,0 days 02:14:14.684000,13,0 days 00:00:17.771000,0 days 00:00:31.090000,0 days 00:00:21.233000,1,70.094,8054.684,2.9589999999998327,False,True,False,13.0,0.0,0.0,0.0,0.0,17.771,31.09,21.233,0,0,0,0.0,70.17920000000001,0.14837688499197407,-0.5742134295690544,0,0,70.287,70.019,-0.2680000000000007,0.28300000000000125,-0.19300000000001205,0.0603333333333372,0.0,-0.00999999999999801,0.09941931401895689,0.0603333333333372,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,60,0 days 00:01:10.019000,MEDIUM,14.0,True,0 days 02:15:24.703000,13,0 days 00:00:17.701000,0 days 00:00:31.170000,0 days 00:00:21.148000,1,70.019,8124.703,0.5259999999998399,False,True,False,14.0,0.0,0.0,0.0,0.0,17.701,31.17,21.148,0,0,0,0.0,70.12339999999999,0.10270735124575273,-1.0164803077257951,0,0,70.094,70.324,0.23000000000000398,0.0899999999999892,-0.07499999999998863,-0.01066666666667023,0.0,-0.08500000000000085,0.09999099959496324,-0.01066666666667023,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,61,0 days 00:01:10.324000,MEDIUM,15.0,True,0 days 02:16:35.027000,14,0 days 00:00:17.407000,0 days 00:00:31.649000,0 days 00:00:21.268000,1,70.324,8195.027,2.263999999999214,False,True,False,15.0,0.0,0.0,0.0,0.0,17.407,31.649,21.268,0,0,0,0.0,70.106,0.1132232308314715,1.9253999236648554,0,0,70.019,70.1,0.08099999999998886,0.015000000000000568,0.3049999999999926,0.005000000000000189,0.0,0.120000000000001,0.08221496214193598,0.005000000000000189,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,62,0 days 00:01:10.100000,MEDIUM,16.0,True,0 days 02:17:45.127000,14,0 days 00:00:17.406000,0 days 00:00:31.449000,0 days 00:00:21.245000,1,70.1,8265.127,1.918999999999869,False,True,False,16.0,0.0,0.0,0.0,0.0,17.406,31.449,21.245,0,0,0,0.0,70.1456,0.15046693989019722,-0.3030566052136361,0,0,70.324,70.227,-0.0969999999999942,0.3199999999999932,-0.22400000000000375,0.012333333333330643,0.0,0.09700000000000131,0.09002666271721965,0.012333333333330643,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,63,0 days 00:01:10.227000,MEDIUM,17.0,True,0 days 02:18:55.354000,14,0 days 00:00:17.244000,0 days 00:00:31.503000,0 days 00:00:21.480000,1,70.227,8335.354,1.7309999999997672,False,True,False,17.0,0.0,0.0,0.0,0.0,17.244,31.503,21.48,0,0,0,0.0,70.1648,0.1329913531020819,0.4676995800791694,0,0,70.1,70.048,-0.0519999999999925,0.08099999999998886,0.12700000000000955,0.002000000000000076,0.0,0.33200000000000074,0.0935654850893214,0.002000000000000076,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,64,0 days 00:01:10.048000,MEDIUM,18.0,True,0 days 02:20:05.402000,13,0 days 00:00:17.373000,0 days 00:00:31.260000,0 days 00:00:21.415000,1,70.048,8405.402,0.9259999999994761,False,True,False,18.0,0.0,0.0,0.0,0.0,17.373,31.26,21.415,0,0,0,0.0,70.1528,0.12141128448344972,-0.8631817087338636,0,0,70.227,70.316,0.08899999999999864,0.2079999999999984,-0.17900000000000205,0.0693333333333328,0.0,0.16999999999999815,0.15822041587608104,0.0693333333333328,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,65,0 days 00:01:10.316000,MEDIUM,19.0,True,0 days 02:21:15.718000,13,0 days 00:00:17.777000,0 days 00:00:31.242000,0 days 00:00:21.297000,1,70.316,8475.718,1.3139999999984866,False,True,False,19.0,0.0,0.0,0.0,0.0,17.777,31.242,21.297,0,0,0,0.0,70.14359999999999,0.12851575778837432,1.341469738550659,0,0,70.048,70.392,0.3439999999999941,0.028999999999996362,0.2680000000000007,-0.09199999999999875,0.0,0.0519999999999996,0.14980554061849669,-0.09199999999999875,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,66,0 days 00:01:10.392000,MEDIUM,20.0,True,0 days 02:22:26.110000,13,0 days 00:00:17.707000,0 days 00:00:31.174000,0 days 00:00:21.511000,1,70.392,8546.11,1.7729999999992287,False,True,False,20.0,0.0,0.0,0.0,0.0,17.707,31.174,21.511,0,0,0,0.0,70.203,0.12511994245493122,1.5105505668536543,0,0,70.316,70.498,0.18200000000000216,0.2680000000000007,0.0759999999999934,0.07200000000000273,0.0,0.21399999999999864,0.10810735405142415,0.07200000000000273,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,67,0 days 00:01:10.498000,MEDIUM,21.0,True,0 days 02:23:36.608000,13,0 days 00:00:17.797000,0 days 00:00:31.338000,0 days 00:00:21.363000,1,70.498,8616.608,2.0280000000002474,False,True,False,21.0,0.0,0.0,0.0,0.0,17.797,31.338,21.363,0,0,0,0.0,70.2166,0.14385339759604607,1.9561581770227128,0,0,70.392,70.353,-0.03900000000000148,0.3439999999999941,0.10600000000000875,0.05499999999999735,0.0,0.06599999999999895,0.1088439249567929,0.05499999999999735,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,68,0 days 00:01:10.353000,MEDIUM,22.0,True,0 days 02:24:46.961000,13,0 days 00:00:17.791000,0 days 00:00:31.254000,0 days 00:00:21.308000,1,70.353,8686.961,2.0900000000001455,False,True,False,22.0,0.0,0.0,0.0,0.0,17.791,31.254,21.308,0,0,0,0.0,70.2962,0.1707957844911065,0.33256090113250514,0,0,70.498,70.228,-0.27000000000001023,0.45000000000000284,-0.14500000000001023,0.15000000000000094,0.0,0.010999999999999233,0.11496608195463591,0.15000000000000094,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
STR,69,0 days 00:01:10.228000,MEDIUM,23.0,True,0 days 02:25:57.189000,13,0 days 00:00:17.754000,0 days 00:00:31.081000,0 days 00:00:21.393000,1,70.228,8757.189,2.2729999999992287,False,True,False,23.0,0.0,0.0,0.0,0.0,17.754,31.081,21.393,0,0,0,0.0,70.32140000000001,0.16729255811282953,-0.5583033761551048,0,0,70.353,70.631,0.2780000000000058,0.3049999999999926,-0.125,0.012333333333330643,0.0,0.08500000000000085,0.08550321631377317,0.012333333333330643,0,0,2022,Qatar Grand Prix,2022_Qatar Grand Prix
TSU,2,0 days 00:01:13.250000,HARD,2.0,True,0 days 01:04:48.204000,14,0 days 00:00:18.053000,0 days 00:00:32.900000,0 days 00:00:22.297000,1,73.25,3888.204,0.44499999999970896,True,False,False,2.0,0.0,0.0,0.0,0.0,18.053,32.9,22.297,0,0,0,0.0,70.4204,0.1522671993567322,18.583122379303774,0,0,73.25,72.132,-1.117999999999995,3.0220000000000056,0.0,0.04433333333333186,0.0,0.9890000000000008,0.08659503449967555,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
TSU,3,0 days 00:01:12.132000,HARD,3.0,True,0 days 01:06:00.336000,14,0 days 00:00:17.563000,0 days 00:00:32.394000,0 days 00:00:22.175000,1,72.132,3960.336,0.4190000000003238,True,False,False,3.0,0.0,0.0,0.0,0.0,17.563,32.394,22.175,0,0,0,0.0,,,0.0,0,0,73.25,71.779,-1.4710000000000036,0.0,-1.117999999999995,0.0,0.0,0.0,0.0,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
TSU,4,0 days 00:01:11.779000,HARD,4.0,True,0 days 01:07:12.115000,14,0 days 00:00:17.434000,0 days 00:00:32.233000,0 days 00:00:22.112000,1,71.779,4032.115,0.35700000000042564,True,False,False,4.0,0.0,0.0,0.0,0.0,17.434,32.233,22.112,0,0,0,0.0,,,0.0,0,0,72.132,71.853,-0.2790000000000106,0.0,-0.35300000000000864,-0.5589999999999975,0.0,-0.06300000000000239,0.0,0.0,0,1,2022,Qatar Grand Prix,2022_Qatar Grand Prix
