Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_INTERMEDIATE,compound_MEDIUM,compound_SOFT,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
SAI,49,0 days 00:01:50.005000,MEDIUM,14.0,True,0 days 03:52:14.799000,27.5,3,29.2,0 days 00:00:29.722000,0 days 00:00:41.699000,0 days 00:00:38.584000,1,110.005,13934.799,2.833999999998923,False,True,False,14.0,0.0,0.0,29.722,41.699,38.584,0,0,0,0.0,110.90800000000002,0.7638550255126064,-1.1821614964096576,0,0,110.101,110.096,-0.0049999999999954525,0.0,-0.09600000000000364,-0.2956666666666668,0.0,-0.014999999999993463,0.30411806917708634,-0.2956666666666668,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,50,0 days 00:01:50.096000,MEDIUM,15.0,True,0 days 03:54:04.895000,27.5,3,28.8,0 days 00:00:29.667000,0 days 00:00:41.756000,0 days 00:00:38.673000,1,110.096,14044.895,2.4219999999986612,False,True,False,15.0,0.0,0.0,29.667,41.756,38.673,0,0,0,0.0,110.4964,0.4919881096133387,-0.8138408066704524,0,0,110.005,109.424,-0.5809999999999889,0.0,0.09100000000000819,-0.3476666666666688,0.0,0.08899999999999864,0.18501891795164987,-0.3476666666666688,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,51,0 days 00:01:49.424000,MEDIUM,16.0,True,0 days 03:55:54.319000,27.6,3,28.8,0 days 00:00:29.597000,0 days 00:00:41.540000,0 days 00:00:38.287000,1,109.424,14154.319,2.9909999999999854,False,True,False,16.0,0.0,0.0,29.597,41.54,38.287,0,0,0,0.0,110.31800000000001,0.42653428936126997,-2.095962791968636,1,0,110.096,109.683,-0.4129999999999967,0.09100000000000819,-0.671999999999997,-0.08133333333333326,0.0,-0.29700000000000415,0.18141995480100798,-0.08133333333333326,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,52,0 days 00:01:49.683000,MEDIUM,17.0,True,0 days 03:57:44.002000,27.6,3,28.7,0 days 00:00:29.577000,0 days 00:00:41.664000,0 days 00:00:38.442000,1,109.683,14264.002,3.779999999998836,False,True,False,17.0,0.0,0.0,29.577,41.664,38.442,0,0,0,0.0,109.9932,0.34153579607554185,-0.9082503314861432,0,1,109.424,109.42,-0.0040000000000048885,0.0,0.25900000000000034,-0.22566666666666416,0.0,0.15500000000000114,0.20595436387705016,-0.22566666666666416,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,53,0 days 00:01:49.420000,MEDIUM,18.0,True,0 days 03:59:33.422000,27.6,3,28.5,0 days 00:00:29.602000,0 days 00:00:41.701000,0 days 00:00:38.117000,1,109.42,14373.422,4.612999999999374,False,True,False,18.0,0.0,0.0,29.602,41.701,38.117,0,0,0,0.0,109.86179999999999,0.29841699013455447,-1.4804787080011141,0,0,109.683,109.626,-0.05700000000000216,0.25900000000000034,-0.26300000000000523,-0.1073333333333295,0.0,-0.1700000000000017,0.17668389853068014,-0.1073333333333295,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,54,0 days 00:01:49.626000,MEDIUM,19.0,True,0 days 04:01:23.048000,27.6,3,28.6,0 days 00:00:29.663000,0 days 00:00:41.897000,0 days 00:00:38.066000,1,109.626,14483.048,4.915999999999258,False,True,False,19.0,0.0,0.0,29.663,41.897,38.066,0,0,0,0.0,109.72560000000001,0.31679220318843193,-0.31440167718006035,0,0,109.42,109.346,-0.07399999999999807,0.0,0.20600000000000307,-0.22533333333333397,0.0,-0.05099999999999483,0.18570891201016668,-0.22533333333333397,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,55,0 days 00:01:49.346000,MEDIUM,20.0,True,0 days 04:03:12.394000,27.5,3,28.6,0 days 00:00:29.675000,0 days 00:00:41.610000,0 days 00:00:38.061000,1,109.346,14592.394,5.996999999999389,False,True,False,20.0,0.0,0.0,29.675,41.61,38.061,0,0,0,0.0,109.6498,0.27593332528165126,-1.1009906095608424,0,0,109.626,109.013,-0.6129999999999995,0.20600000000000307,-0.28000000000000114,0.06733333333333273,0.0,-0.005000000000002558,0.1848247818881432,0.06733333333333273,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,56,0 days 00:01:49.013000,MEDIUM,21.0,True,0 days 04:05:01.407000,27.5,3,29.2,0 days 00:00:29.455000,0 days 00:00:41.771000,0 days 00:00:37.787000,1,109.013,14701.407,6.195999999999913,False,True,False,21.0,0.0,0.0,29.455,41.771,37.787,0,0,0,0.0,109.49980000000001,0.1459938354897323,-3.3343873620899482,1,0,109.346,108.712,-0.6340000000000003,0.0,-0.3329999999999984,-0.11233333333333444,0.0,-0.2740000000000009,0.17078875841225535,-0.11233333333333444,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,57,0 days 00:01:48.712000,MEDIUM,22.0,True,0 days 04:06:50.119000,27.5,3,29.3,0 days 00:00:29.488000,0 days 00:00:41.420000,0 days 00:00:37.804000,1,108.712,14810.119,7.233000000000175,False,True,False,22.0,0.0,0.0,29.488,41.42,37.804,0,0,0,0.0,109.4176,0.26584826499529585,-2.654145589449212,1,1,109.013,108.746,-0.2670000000000101,0.0,-0.30100000000000193,-0.1356666666666655,0.0,0.017000000000003013,0.16341817524375724,-0.1356666666666655,0,0,2022,Singapore Grand Prix,0.0,19,0.0
SAI,58,0 days 00:01:48.746000,MEDIUM,23.0,True,0 days 04:08:38.865000,27.6,3,29.4,0 days 00:00:29.371000,0 days 00:00:41.584000,0 days 00:00:37.791000,1,108.746,14918.865,8.501000000000204,False,True,False,23.0,0.0,0.0,29.371,41.584,37.791,0,0,0,0.0,109.2234,0.3610980476283778,-1.322078596479471,0,1,108.712,108.414,-0.2980000000000018,0.0,0.033999999999991815,-0.30466666666666714,0.0,0.003999999999997783,0.12271226507566141,-0.30466666666666714,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,2,0 days 00:02:08.661000,INTERMEDIATE,2.0,True,0 days 02:12:22.973000,26.9,11,29.9,0 days 00:00:33.371000,0 days 00:00:51.061000,0 days 00:00:44.229000,1,128.661,7942.973,0.5339999999996508,True,False,False,2.0,0.0,0.0,33.371,51.061,44.229,0,0,0,0.0,108.8462,0.35088060647614655,56.47163061816883,0,0,128.661,125.367,-3.293999999999997,20.247,0.0,-0.1996666666666679,0.0,6.494,0.12133630948730534,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,3,0 days 00:02:05.367000,INTERMEDIATE,3.0,True,0 days 02:14:28.340000,26.9,11,29.8,0 days 00:00:32.428000,0 days 00:00:49.391000,0 days 00:00:43.548000,1,125.367,8068.34,0.8459999999995489,True,False,False,3.0,0.0,0.0,32.428,49.391,43.548,0,0,0,0.0,,,0.0,0,0,128.661,124.71,-3.9510000000000076,0.0,-3.293999999999997,0.0,0.0,0.0,0.0,0.0,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,4,0 days 00:02:04.710000,INTERMEDIATE,4.0,True,0 days 02:16:33.050000,26.8,11,29.4,0 days 00:00:32.635000,0 days 00:00:48.672000,0 days 00:00:43.403000,1,124.71,8193.05,1.0169999999998254,True,False,False,4.0,0.0,0.0,32.635,48.672,43.403,0,0,0,0.0,,,0.0,0,0,125.367,124.403,-0.9639999999999986,0.0,-0.6570000000000107,-1.6469999999999985,0.0,-0.14500000000000313,0.0,0.0,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,5,0 days 00:02:04.403000,INTERMEDIATE,5.0,True,0 days 02:18:37.453000,26.9,11,29.3,0 days 00:00:32.425000,0 days 00:00:48.704000,0 days 00:00:43.274000,1,124.403,8317.453,0.9740000000001601,True,False,False,5.0,0.0,0.0,32.425,48.704,43.274,0,0,0,0.0,126.246,2.117092581820653,-0.8705334928787337,0,0,124.71,123.964,-0.7459999999999951,0.0,-0.30699999999998795,-1.3170000000000026,0.0,-0.12899999999999778,3.7918637018402097,-1.9755000000000038,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,6,0 days 00:02:03.964000,INTERMEDIATE,6.0,True,0 days 02:20:41.417000,27.0,11,29.4,0 days 00:00:32.224000,0 days 00:00:48.707000,0 days 00:00:43.033000,1,123.964,8441.417,1.132000000001426,True,False,False,6.0,0.0,0.0,32.224,48.707,43.033,0,0,0,0.0,125.78525,1.9588813772150742,-0.929739810273383,0,0,124.403,123.323,-1.0800000000000125,0.0,-0.43900000000000716,-1.4193333333333318,0.0,-0.24099999999999966,3.2933064438848283,-1.4193333333333318,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,7,0 days 00:02:03.323000,INTERMEDIATE,7.0,True,0 days 02:22:44.740000,27.0,11,29.4,0 days 00:00:32.357000,0 days 00:00:48.165000,0 days 00:00:42.801000,12,123.323,8564.74,2.4290000000000873,True,False,False,7.0,0.0,0.0,32.357,48.165,42.801,0,0,1,0.0,125.421,1.8818348758592038,-1.114869336791366,0,0,123.964,123.997,0.03300000000000125,0.0,-0.6410000000000053,-0.4676666666666686,0.0,-0.23199999999999932,2.9630261051836855,-0.4676666666666686,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,11,0 days 00:02:03.997000,INTERMEDIATE,11.0,True,0 days 02:32:27.488000,27.0,11,29.1,0 days 00:00:32.500000,0 days 00:00:48.623000,0 days 00:00:42.874000,1,123.997,9147.488,0.9510000000009313,True,False,False,11.0,0.0,0.0,32.5,48.623,42.874,0,0,0,0.0,124.35340000000001,0.7697995193555529,-0.46297768579846926,0,0,123.323,123.049,-0.2739999999999867,0.0,0.6740000000000066,-0.4623333333333335,0.0,0.0730000000000004,0.09742843527431574,-0.4623333333333335,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,12,0 days 00:02:03.049000,INTERMEDIATE,12.0,True,0 days 02:34:30.537000,27.2,11,29.5,0 days 00:00:32.134000,0 days 00:00:48.179000,0 days 00:00:42.736000,1,123.049,9270.537,0.7639999999992142,True,False,False,12.0,0.0,0.0,32.134,48.179,42.736,0,0,0,0.0,124.07939999999999,0.5231207317627956,-1.9697173853687213,1,0,123.997,123.193,-0.804000000000002,0.6740000000000066,-0.9479999999999933,-0.1353333333333353,0.0,-0.06500000000000483,0.1265353705491139,-0.1353333333333353,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,13,0 days 00:02:03.193000,INTERMEDIATE,13.0,True,0 days 02:36:33.730000,27.2,11,29.1,0 days 00:00:31.987000,0 days 00:00:48.212000,0 days 00:00:42.994000,1,123.193,9393.73,0.6540000000004511,True,False,False,13.0,0.0,0.0,31.987,48.212,42.994,0,0,0,0.0,123.74719999999999,0.5492960950161999,-1.0089276166866796,0,1,123.049,122.999,-0.05000000000001137,0.0,0.14399999999999125,-0.30499999999999733,0.0,0.25800000000000267,0.1299353685491421,-0.30499999999999733,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,14,0 days 00:02:02.999000,INTERMEDIATE,14.0,True,0 days 02:38:36.729000,27.3,11,29.1,0 days 00:00:32.132000,0 days 00:00:48.054000,0 days 00:00:42.813000,1,122.999,9516.729,0.8479999999999563,True,False,False,14.0,0.0,0.0,32.132,48.054,42.813,0,0,0,0.0,123.50519999999999,0.44473272872597036,-1.138211710773138,0,0,123.193,122.272,-0.9209999999999923,0.14399999999999125,-0.19400000000000261,-0.043333333333331815,0.0,0.07700000000000529,0.21180958429684407,-0.043333333333331815,0,1,2022,Singapore Grand Prix,0.0,19,0.0
STR,15,0 days 00:02:02.272000,INTERMEDIATE,15.0,True,0 days 02:40:39.001000,27.3,11,28.7,0 days 00:00:32.041000,0 days 00:00:47.678000,0 days 00:00:42.553000,1,122.272,9639.001,1.4760000000005675,True,False,False,15.0,0.0,0.0,32.041,47.678,42.553,0,0,0,0.0,123.31219999999999,0.4033127818456167,-2.5791396822086354,1,0,122.999,122.335,-0.6640000000000015,0.0,-0.7269999999999897,-0.3326666666666682,0.0,-0.18299999999999983,0.18262447809645366,-0.3326666666666682,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,16,0 days 00:02:02.335000,INTERMEDIATE,16.0,True,0 days 02:42:41.336000,27.3,11,28.7,0 days 00:00:31.936000,0 days 00:00:47.876000,0 days 00:00:42.523000,1,122.335,9761.336,1.327000000001135,True,False,False,16.0,0.0,0.0,31.936,47.876,42.523,0,0,0,0.0,123.102,0.614740595698751,-1.2476807378048493,0,1,122.272,122.808,0.5360000000000014,0.0,0.06299999999998818,-0.25900000000000034,0.0,-0.02999999999999403,0.16614451540752745,-0.25900000000000034,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,17,0 days 00:02:02.808000,INTERMEDIATE,17.0,True,0 days 02:44:44.144000,27.3,11,28.7,0 days 00:00:31.992000,0 days 00:00:48.019000,0 days 00:00:42.797000,1,122.808,9884.144,1.15099999999984,True,False,False,17.0,0.0,0.0,31.992,48.019,42.797,0,0,0,0.0,122.7696,0.43198356450225145,0.08889227080723773,0,0,122.335,122.165,-0.1699999999999875,0.06299999999998818,0.4730000000000132,-0.28600000000000136,0.0,0.2739999999999938,0.16617550962762845,-0.28600000000000136,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,18,0 days 00:02:02.165000,INTERMEDIATE,18.0,True,0 days 02:46:46.309000,27.3,11,28.6,0 days 00:00:31.950000,0 days 00:00:47.484000,0 days 00:00:42.731000,1,122.165,10006.309,1.0200000000004366,True,False,False,18.0,0.0,0.0,31.95,47.484,42.731,0,0,0,0.0,122.72139999999999,0.4056578607645505,-1.3715992066598324,0,0,122.808,121.428,-1.3800000000000097,0.5360000000000014,-0.6430000000000007,-0.06366666666666276,0.0,0.2079999999999984,0.19403272919793904,-0.06366666666666276,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,19,0 days 00:02:01.428000,INTERMEDIATE,19.0,True,0 days 02:48:47.737000,27.3,11,28.1,0 days 00:00:32.120000,0 days 00:00:47.115000,0 days 00:00:42.193000,1,121.428,10127.737,1.4760000000005675,True,False,False,19.0,0.0,0.0,32.12,47.115,42.193,0,0,0,0.0,122.51580000000001,0.3653938970481997,-2.9770612174634166,1,0,122.165,121.25,-0.9150000000000063,0.0,-0.737000000000009,-0.03566666666666644,0.0,-0.3300000000000054,0.18351757409033181,-0.03566666666666644,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,20,0 days 00:02:01.250000,INTERMEDIATE,20.0,True,0 days 02:50:48.987000,27.3,11,27.6,0 days 00:00:32.054000,0 days 00:00:46.988000,0 days 00:00:42.208000,1,121.25,10248.987,1.6970000000001164,True,False,False,20.0,0.0,0.0,32.054,46.988,42.208,0,0,0,0.0,122.20160000000001,0.49756135300088494,-1.912527961146373,1,1,121.428,119.592,-1.8359999999999985,0.0,-0.17799999999999727,-0.3023333333333322,0.0,0.015000000000000568,0.2553844161259673,-0.3023333333333322,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,23,0 days 00:01:59.592000,INTERMEDIATE,23.0,True,0 days 02:57:34.561000,27.3,9,27.6,0 days 00:00:31.656000,0 days 00:00:46.432000,0 days 00:00:41.504000,1,119.592,10654.561,2.970999999999549,True,False,False,23.0,0.0,0.0,31.656,46.432,41.504,0,0,0,0.0,121.99719999999999,0.6484517715297482,-3.709142461475492,1,1,121.25,119.199,-2.051000000000002,0.0,-1.6580000000000013,-0.5193333333333356,0.0,-0.6890000000000001,0.23696582032014946,-0.5193333333333356,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,24,0 days 00:01:59.199000,INTERMEDIATE,24.0,True,0 days 02:59:33.760000,27.2,9,27.6,0 days 00:00:31.693000,0 days 00:00:46.064000,0 days 00:00:41.442000,1,119.199,10773.76,4.668999999999869,True,False,False,24.0,0.0,0.0,31.693,46.064,41.442,0,0,0,0.0,121.44859999999998,1.209134731946798,-1.8605039955952314,1,1,119.592,119.695,0.10299999999999443,0.0,-0.3930000000000007,-0.8576666666666691,0.0,-0.06199999999999761,0.4023957007722632,-0.8576666666666691,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,25,0 days 00:01:59.695000,INTERMEDIATE,25.0,True,0 days 03:01:33.455000,27.2,9,27.6,0 days 00:00:31.664000,0 days 00:00:46.287000,0 days 00:00:41.744000,12,119.695,10893.455,5.813000000000102,True,False,False,25.0,0.0,0.0,31.664,46.287,41.744,0,0,1,0.0,120.7268,1.2704116262062572,-0.8121777058048479,0,1,119.199,119.002,-0.19700000000000273,0.0,0.4959999999999951,-0.7429999999999998,0.0,0.3019999999999996,0.34775034148078404,-0.7429999999999998,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,27,0 days 00:01:59.002000,INTERMEDIATE,27.0,True,0 days 03:05:54.728000,27.2,9,27.3,0 days 00:00:31.553000,0 days 00:00:46.039000,0 days 00:00:41.410000,12,119.002,11154.728,8.875,True,False,False,27.0,0.0,0.0,31.553,46.039,41.41,0,0,1,0.0,120.2328,1.0285663323286476,-1.1966170399662048,0,0,119.695,119.26,-0.43499999999998806,0.4959999999999951,-0.6929999999999978,-0.5183333333333356,0.0,-0.03200000000000358,0.3748849156741335,-0.5183333333333356,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,31,0 days 00:01:59.260000,INTERMEDIATE,31.0,True,0 days 03:14:55.032000,27.1,9,27.6,0 days 00:00:31.735000,0 days 00:00:46.144000,0 days 00:00:41.381000,1,119.26,11695.032,7.320000000001528,True,False,False,31.0,0.0,0.0,31.735,46.144,41.381,0,0,0,0.0,119.7476,0.8861525263745477,-0.5502438750526204,0,0,119.002,118.733,-0.26899999999999125,0.0,0.2580000000000098,-0.1966666666666678,0.0,-0.028999999999996362,0.36317585272151764,-0.1966666666666678,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,32,0 days 00:01:58.733000,INTERMEDIATE,32.0,True,0 days 03:16:53.765000,27.1,9,27.9,0 days 00:00:31.620000,0 days 00:00:45.668000,0 days 00:00:41.445000,1,118.733,11813.765,7.68500000000131,True,False,False,32.0,0.0,0.0,31.62,45.668,41.445,0,0,0,0.0,119.34960000000001,0.2870510407575336,-2.1480500414587778,1,0,119.26,118.974,-0.28600000000000136,0.2580000000000098,-0.527000000000001,0.020333333333335684,0.0,0.06400000000000006,0.36042128128067236,0.020333333333335684,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,33,0 days 00:01:58.974000,INTERMEDIATE,33.0,True,0 days 03:18:52.739000,27.1,8,28.0,0 days 00:00:31.693000,0 days 00:00:45.764000,0 days 00:00:41.517000,12,118.974,11932.739,8.03399999999965,True,False,False,33.0,0.0,0.0,31.693,45.764,41.517,0,0,1,0.0,119.1778,0.3547727441616373,-0.5744522468364937,0,1,118.733,119.151,0.41799999999999216,0.0,0.24099999999999966,-0.32066666666666305,0.0,0.13600000000000279,0.14933117557965356,-0.32066666666666305,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,34,0 days 00:01:59.151000,INTERMEDIATE,34.0,True,0 days 03:20:51.890000,27.1,7,28.5,0 days 00:00:31.654000,0 days 00:00:46.035000,0 days 00:00:41.462000,1,119.151,12051.89,7.57300000000032,True,False,False,34.0,0.0,0.0,31.654,46.035,41.462,0,0,0,0.0,119.1328,0.36551839898967736,0.04979229513561942,0,0,118.974,119.611,0.6370000000000005,0.24099999999999966,0.1769999999999925,-0.009333333333330529,0.0,0.08100000000000307,0.1385323067013666,-0.009333333333330529,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,40,0 days 00:01:59.611000,MEDIUM,5.0,True,0 days 03:35:33.058000,27.1,6,28.8,0 days 00:00:31.428000,0 days 00:00:45.923000,0 days 00:00:42.260000,1,119.611,12933.058,2.3849999999983993,False,True,False,5.0,0.0,0.0,31.428,45.923,42.26,0,0,0,0.0,119.024,0.19968099559040595,2.939688868559542,0,0,119.151,117.095,-2.0559999999999974,0.41799999999999216,0.46000000000000796,-0.03633333333333629,0.0,0.8149999999999977,0.07303766151788876,-0.03633333333333629,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,41,0 days 00:01:57.095000,MEDIUM,6.0,True,0 days 03:37:30.153000,27.0,6,29.2,0 days 00:00:31.057000,0 days 00:00:44.323000,0 days 00:00:41.715000,1,117.095,13050.153,2.7520000000004075,False,True,False,6.0,0.0,0.0,31.057,44.323,41.715,0,0,0,0.0,119.14580000000001,0.32764264069253807,-6.259258549696812,1,0,119.611,116.169,-3.4420000000000073,0.8780000000000001,-2.5160000000000053,0.2926666666666667,0.0,0.2530000000000001,0.34151178603380583,0.2926666666666667,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,42,0 days 00:01:56.169000,MEDIUM,7.0,True,0 days 03:39:26.322000,27.1,6,29.4,0 days 00:00:31.022000,0 days 00:00:43.993000,0 days 00:00:41.154000,1,116.169,13166.322,1.8960000000006403,False,True,False,7.0,0.0,0.0,31.022,43.993,41.154,0,0,0,0.0,118.71280000000002,0.9597776825911127,-2.6504054492416613,1,1,117.095,115.502,-1.5930000000000035,0.0,-0.9260000000000019,-0.626333333333335,0.0,-0.30799999999999983,0.3136187175536567,-0.626333333333335,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,43,0 days 00:01:55.502000,MEDIUM,8.0,True,0 days 03:41:21.824000,27.1,6,29.6,0 days 00:00:30.519000,0 days 00:00:43.946000,0 days 00:00:41.037000,1,115.502,13281.824,1.2579999999998108,False,True,False,8.0,0.0,0.0,30.519,43.946,41.037,0,0,0,0.0,118.2,1.4866391626753082,-1.814831781469266,1,1,116.169,114.765,-1.4039999999999964,0.0,-0.6670000000000016,-0.9939999999999998,0.0,-0.11700000000000443,0.4053545361779,-0.9939999999999998,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,44,0 days 00:01:54.765000,MEDIUM,9.0,True,0 days 03:43:16.589000,27.2,6,29.6,0 days 00:00:30.101000,0 days 00:00:43.375000,0 days 00:00:41.289000,1,114.765,13396.589,1.147000000000844,False,True,False,9.0,0.0,0.0,30.101,43.375,41.289,0,0,0,0.0,117.5056,1.8103559870920123,-1.5138459062972724,1,1,115.502,115.74,0.23799999999999955,0.0,-0.7369999999999948,-1.3696666666666697,0.0,0.25200000000000244,0.4296838372571176,-1.3696666666666697,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,45,0 days 00:01:55.740000,MEDIUM,10.0,True,0 days 03:45:12.329000,27.3,6,29.6,0 days 00:00:30.823000,0 days 00:00:44.257000,0 days 00:00:40.660000,1,115.74,13512.329,1.231999999999971,False,True,False,10.0,0.0,0.0,30.823,44.257,40.66,0,0,0,0.0,116.62840000000001,1.8752135345074252,-0.47375937921298145,0,1,114.765,112.756,-2.0090000000000003,0.0,0.9749999999999943,-0.7766666666666661,0.0,-0.37700000000000244,0.4301412558683501,-0.7766666666666661,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,46,0 days 00:01:52.756000,MEDIUM,11.0,True,0 days 03:47:05.085000,27.3,6,29.6,0 days 00:00:30.092000,0 days 00:00:42.652000,0 days 00:00:40.012000,1,112.756,13625.085,1.9430000000011205,False,True,False,11.0,0.0,0.0,30.092,42.652,40.012,0,0,0,0.0,115.85419999999999,0.8605415155585253,-3.600291146893869,1,0,115.74,112.27,-3.469999999999999,0.9749999999999943,-2.9839999999999947,-0.14300000000000068,0.0,-0.6479999999999961,0.3002304115175583,-0.14300000000000068,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,47,0 days 00:01:52.270000,MEDIUM,12.0,True,0 days 03:48:57.355000,27.3,6,29.4,0 days 00:00:30.118000,0 days 00:00:42.548000,0 days 00:00:39.604000,1,112.27,13737.355,1.9320000000006985,False,True,False,12.0,0.0,0.0,30.118,42.548,39.604,0,0,0,0.0,114.9864,1.346848283957656,-2.0168567108523776,1,1,112.756,111.564,-1.1920000000000073,0.0,-0.4860000000000042,-0.9153333333333317,0.0,-0.40800000000000125,0.33430868968664473,-0.9153333333333317,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,48,0 days 00:01:51.564000,MEDIUM,13.0,True,0 days 03:50:48.919000,27.4,6,29.3,0 days 00:00:29.889000,0 days 00:00:42.204000,0 days 00:00:39.471000,1,111.564,13848.919,2.6010000000005675,False,True,False,13.0,0.0,0.0,29.889,42.204,39.471,0,0,0,0.0,114.20660000000001,1.5965468361434363,-1.6551972921655025,1,1,112.27,111.854,-0.4159999999999968,0.0,-0.7060000000000031,-0.8316666666666682,0.0,-0.13300000000000267,0.3423190032703435,-0.8316666666666682,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,49,0 days 00:01:51.854000,MEDIUM,14.0,True,0 days 03:52:40.773000,27.5,6,29.2,0 days 00:00:29.931000,0 days 00:00:42.347000,0 days 00:00:39.576000,1,111.854,13960.773,2.746000000001004,False,True,False,14.0,0.0,0.0,29.931,42.347,39.576,0,0,0,0.0,113.41900000000001,1.7606498800157748,-0.888876327862522,0,1,111.564,111.786,0.2220000000000084,0.0,0.29000000000000625,-1.3920000000000006,0.0,0.10500000000000398,0.34072378842693324,-1.3920000000000006,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,50,0 days 00:01:51.786000,MEDIUM,15.0,True,0 days 03:54:32.559000,27.5,6,28.8,0 days 00:00:29.896000,0 days 00:00:42.326000,0 days 00:00:39.564000,1,111.786,14072.559,2.279000000000451,False,True,False,15.0,0.0,0.0,29.896,42.326,39.564,0,0,0,0.0,112.8368,1.683914843452457,-0.6240220543727651,0,0,111.854,112.587,0.7330000000000041,0.29000000000000625,-0.06799999999999784,-0.300666666666667,0.0,0.09300000000000352,0.2873616188707213,-0.300666666666667,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,51,0 days 00:01:52.587000,MEDIUM,16.0,True,0 days 03:56:25.146000,27.6,6,28.8,0 days 00:00:29.782000,0 days 00:00:43.732000,0 days 00:00:39.073000,1,112.587,14185.146,1.4909999999999854,False,True,False,16.0,0.0,0.0,29.782,43.732,39.073,0,0,0,0.0,112.046,0.4719809318176512,1.1462327469809965,0,0,111.786,111.511,-0.2750000000000057,0.2220000000000084,0.8010000000000019,-0.16133333333333155,0.0,-0.39799999999999613,0.3268466001047003,-0.16133333333333155,0,0,2022,Singapore Grand Prix,0.0,19,0.0
STR,52,0 days 00:01:51.511000,MEDIUM,17.0,True,0 days 03:58:16.657000,27.6,6,28.5,0 days 00:00:29.956000,0 days 00:00:42.494000,0 days 00:00:39.061000,1,111.511,14296.657,1.3760000000002037,False,True,False,17.0,0.0,0.0,29.956,42.494,39.061,0,0,0,0.0,112.01219999999998,0.4104670510521595,-1.2210480688163536,0,0,112.587,110.823,-1.76400000000001,1.0230000000000103,-1.0760000000000076,0.34100000000000347,0.0,-0.012000000000000455,0.2512044983673703,0.34100000000000347,0,0,2022,Singapore Grand Prix,0.0,19,0.0
