Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALB,39,0 days 00:01:19.068000,HARD,21.0,True,0 days 01:55:46.676000,21.8,15,42.0,0 days 00:00:22.387000,0 days 00:00:25.158000,0 days 00:00:31.523000,1,79.068,6946.676,0.8309999999992215,True,False,21.0,0.0,0.0,22.387,25.158,31.523,0,0,0,0.0,79.4346,0.5982209458051421,-0.6128170579293251,0,0,79.027,80.948,1.9209999999999923,0.0,0.04099999999999682,-0.05799999999999746,0.0,0.15800000000000125,0.05764807021921991,-0.05799999999999746,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,40,0 days 00:01:20.948000,HARD,22.0,True,0 days 01:57:07.624000,21.9,15,42.1,0 days 00:00:22.380000,0 days 00:00:25.276000,0 days 00:00:33.292000,1,80.948,7027.624,0.43100000000049477,True,False,22.0,0.0,0.0,22.38,25.276,33.292,0,0,0,0.0,79.41139999999999,0.6124494264835236,2.5089418547138527,0,0,79.068,79.58,0.5120000000000005,0.04099999999999682,1.8799999999999955,-0.06666666666666761,0.0,1.9270000000000032,0.08051273191241323,-0.06666666666666761,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,41,0 days 00:01:19.580000,HARD,23.0,True,0 days 01:58:27.204000,22.0,15,42.4,0 days 00:00:22.694000,0 days 00:00:25.401000,0 days 00:00:31.485000,1,79.58,7107.204,0.7260000000005675,True,False,23.0,0.0,0.0,22.694,25.401,31.485,0,0,0,0.0,79.76079999999999,0.8953835491006149,-0.2019246390908106,0,0,80.948,79.004,-1.9439999999999884,1.9209999999999923,-1.367999999999995,0.1516666666666661,0.0,0.120000000000001,0.841490522822451,0.1516666666666661,0,1,2022,Canadian Grand Prix,0.0,14,0.0
ALB,42,0 days 00:01:19.004000,HARD,24.0,True,0 days 01:59:46.208000,22.0,15,42.4,0 days 00:00:22.380000,0 days 00:00:25.219000,0 days 00:00:31.405000,1,79.004,7186.208,10.030999999999949,True,False,24.0,0.0,0.0,22.38,25.219,31.405,0,0,0,0.0,79.8232,0.8627303750303551,-0.9495434769770006,0,0,79.58,79.511,-0.06900000000000261,0.5529999999999973,-0.5759999999999934,0.18433333333333243,0.0,-0.0799999999999983,0.836227660389204,0.18433333333333243,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,43,0 days 00:01:19.511000,HARD,25.0,True,0 days 02:01:05.719000,22.1,15,42.4,0 days 00:00:22.512000,0 days 00:00:25.557000,0 days 00:00:31.442000,1,79.511,7265.719,9.423999999999978,True,False,25.0,0.0,0.0,22.512,25.557,31.442,0,0,0,0.0,79.52539999999999,0.8300974641570704,-0.017347360547134625,0,0,79.004,79.262,0.25799999999999557,0.0,0.5069999999999908,-0.021333333333330984,0.0,0.036999999999999034,0.8536096883236518,-0.021333333333330984,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,44,0 days 00:01:19.262000,HARD,26.0,True,0 days 02:02:24.981000,21.8,15,42.4,0 days 00:00:22.471000,0 days 00:00:25.289000,0 days 00:00:31.502000,1,79.262,7344.981,8.895000000000437,True,False,26.0,0.0,0.0,22.471,25.289,31.502,0,0,0,0.0,79.62219999999999,0.7844107342457804,-0.45919820353596785,0,0,79.511,79.196,-0.3149999999999977,0.5069999999999908,-0.24899999999999523,-0.4789999999999992,0.0,0.09699999999999775,0.8404780187488557,-0.4789999999999992,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,45,0 days 00:01:19.196000,HARD,27.0,True,0 days 02:03:44.177000,21.8,15,42.2,0 days 00:00:22.372000,0 days 00:00:25.300000,0 days 00:00:31.524000,1,79.196,7424.177,8.365999999999985,True,False,27.0,0.0,0.0,22.372,25.3,31.524,0,0,0,0.0,79.661,0.7543672845504403,-0.616410612606453,0,0,79.262,79.919,0.6569999999999965,0.25799999999999557,-0.0660000000000025,-0.10599999999999928,0.0,0.11899999999999977,0.8458822022007569,-0.10599999999999928,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,46,0 days 00:01:19.919000,HARD,28.0,True,0 days 02:05:04.096000,21.9,15,42.0,0 days 00:00:22.398000,0 days 00:00:26.433000,0 days 00:00:31.088000,1,79.919,7504.096,6.641000000000531,True,False,28.0,0.0,0.0,22.398,26.433,31.088,0,0,0,0.0,79.3106,0.23570914280100694,2.5811472256450974,0,0,79.196,78.941,-0.25499999999999545,0.19199999999999307,0.722999999999999,0.06399999999999768,0.0,-0.3539999999999992,0.08451212930698097,0.06399999999999768,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,47,0 days 00:01:18.941000,HARD,29.0,True,0 days 02:06:23.037000,21.8,14,42.2,0 days 00:00:22.353000,0 days 00:00:25.281000,0 days 00:00:31.307000,1,78.941,7583.037,5.974999999999454,True,False,29.0,0.0,0.0,22.353,25.281,31.307,0,0,0,0.0,79.3784,0.3524291418143362,-1.2411005450577186,0,0,79.919,80.263,0.3440000000000083,0.914999999999992,-0.9779999999999944,0.13600000000000043,0.0,0.21899999999999764,0.19371551305974344,0.13600000000000043,0,0,2022,Canadian Grand Prix,0.0,14,0.0
ALB,55,0 days 00:01:20.263000,HARD,7.0,True,0 days 02:19:44.186000,21.7,15,41.7,0 days 00:00:22.933000,0 days 00:00:25.668000,0 days 00:00:31.662000,1,80.263,8384.186,0.3540000000011787,True,False,7.0,0.0,0.0,22.933,25.668,31.662,0,0,0,0.0,79.36580000000001,0.3698563234554603,2.4258068420129164,0,0,78.941,79.776,0.8349999999999937,0.0,1.3220000000000027,-0.10699999999999932,0.0,0.5739999999999981,0.22103800578181013,-0.10699999999999932,0,1,2022,Canadian Grand Prix,0.0,14,0.0
