Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
ALB,36,0 days 00:01:33.738000,HARD,14.0,True,0 days 01:57:16.859000,9,0 days 00:00:34.862000,0 days 00:00:29.388000,0 days 00:00:29.488000,1,93.738,7036.859,2.798999999999978,True,False,14.0,0.0,0.0,0.0,0.0,34.862,29.388,29.488,0,0,0,0.0,93.8486,0.07252792565627571,-1.5249298666579902,1,0,93.819,94.178,0.35899999999999466,0.0379999999999967,-0.08100000000000307,0.012666666666665568,0.0,-0.05999999999999872,0.03024070105007661,0.012666666666665568,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,37,0 days 00:01:34.178000,HARD,15.0,True,0 days 01:58:51.037000,9,0 days 00:00:35.082000,0 days 00:00:29.445000,0 days 00:00:29.651000,1,94.178,7131.037,1.9619999999995343,True,False,15.0,0.0,0.0,0.0,0.0,35.082,29.445,29.651,0,0,0,0.0,93.8116,0.07227240137149908,5.06970839555485,0,1,93.738,93.918,0.18000000000000682,0.0,0.4399999999999977,-0.06400000000000243,0.0,0.16300000000000026,0.05456189146281582,-0.06400000000000243,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,38,0 days 00:01:33.918000,HARD,16.0,True,0 days 02:00:24.955000,9,0 days 00:00:35.021000,0 days 00:00:29.325000,0 days 00:00:29.572000,1,93.918,7224.955,1.8060000000004948,True,False,16.0,0.0,0.0,0.0,0.0,35.021,29.325,29.572,0,0,0,0.0,93.89099999999999,0.17513137925569267,0.15416997293554746,0,0,94.178,94.118,-0.060000000000002274,0.4399999999999977,-0.2599999999999909,0.12933333333333033,0.0,0.08399999999999963,0.08318353202407336,0.12933333333333033,0,0,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,39,0 days 00:01:34.118000,HARD,17.0,True,0 days 02:01:59.073000,9,0 days 00:00:35.290000,0 days 00:00:29.361000,0 days 00:00:29.467000,1,94.118,7319.073,0.944999999999709,True,False,17.0,0.0,0.0,0.0,0.0,35.29,29.361,29.467,0,0,0,0.0,93.8886,0.17454455018705453,1.3142776428949325,0,0,93.918,94.089,0.17099999999999227,0.18000000000000682,0.19999999999998863,0.03300000000000125,0.0,-0.021000000000000796,0.08515104227195347,0.03300000000000125,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,40,0 days 00:01:34.089000,HARD,18.0,True,0 days 02:03:33.162000,9,0 days 00:00:35.083000,0 days 00:00:29.278000,0 days 00:00:29.728000,1,94.089,7413.162,0.3779999999997017,True,False,18.0,0.0,0.0,0.0,0.0,35.083,29.278,29.728,0,0,0,0.0,93.9542,0.18924111603983002,0.7123187752265571,0,0,94.118,93.901,-0.21699999999999875,0.37999999999999545,-0.028999999999996362,0.12666666666666515,0.0,0.2610000000000028,0.08784247264279378,0.12666666666666515,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,41,0 days 00:01:33.901000,HARD,19.0,True,0 days 02:05:07.063000,9,0 days 00:00:35.017000,0 days 00:00:29.355000,0 days 00:00:29.529000,1,93.901,7507.063,0.4099999999998545,True,False,19.0,0.0,0.0,0.0,0.0,35.017,29.355,29.529,0,0,0,0.0,94.0082,0.17927688082962764,-0.5979577483941246,0,0,94.089,93.854,-0.23499999999999943,0.3509999999999991,-0.1880000000000024,-0.029666666666666213,0.0,0.062000000000001165,0.13164459730653666,-0.029666666666666213,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,42,0 days 00:01:33.854000,HARD,20.0,True,0 days 02:06:40.917000,9,0 days 00:00:35.016000,0 days 00:00:29.229000,0 days 00:00:29.609000,1,93.854,7600.917,0.44799999999941065,True,False,20.0,0.0,0.0,0.0,0.0,35.016,29.229,29.609,0,0,0,0.0,94.0408,0.12422841864887745,-1.5036817020748026,1,0,93.901,93.952,0.05100000000000193,0.0,-0.046999999999997044,-0.005666666666670039,0.0,0.142000000000003,0.10694718322611513,-0.005666666666670039,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,43,0 days 00:01:33.952000,HARD,21.0,True,0 days 02:08:14.869000,9,0 days 00:00:34.981000,0 days 00:00:29.491000,0 days 00:00:29.480000,1,93.952,7694.869,0.668999999999869,True,False,21.0,0.0,0.0,0.0,0.0,34.981,29.491,29.48,0,0,0,0.0,93.976,0.11917004657212041,-0.20139288932371419,0,1,93.854,93.865,0.01099999999999568,0.0,0.09799999999999898,-0.0879999999999986,0.0,-0.04899999999999949,0.10472487765569503,-0.0879999999999986,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,44,0 days 00:01:33.865000,HARD,22.0,True,0 days 02:09:48.734000,9,0 days 00:00:34.937000,0 days 00:00:29.418000,0 days 00:00:29.510000,1,93.865,7788.734,0.6629999999995562,True,False,22.0,0.0,0.0,0.0,0.0,34.937,29.418,29.51,0,0,0,0.0,93.9828,0.11595990686440551,-1.015868356446239,0,0,93.952,93.654,-0.2980000000000018,0.09799999999999898,-0.0870000000000033,-0.04566666666666682,0.0,0.030000000000001137,0.1262596530963092,-0.04566666666666682,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
ALB,45,0 days 00:01:33.654000,HARD,23.0,True,0 days 02:11:22.388000,9,0 days 00:00:34.809000,0 days 00:00:29.244000,0 days 00:00:29.601000,1,93.654,7882.388,0.41600000000016735,True,False,23.0,0.0,0.0,0.0,0.0,34.809,29.244,29.601,0,0,0,0.0,93.9322,0.09563315324719693,-2.90903301369656,1,0,93.865,93.592,-0.27299999999999613,0.01099999999999568,-0.21099999999999852,-0.012000000000000455,0.0,0.12099999999999866,0.11794786984087602,-0.012000000000000455,0,1,2025,Saudi Arabian Grand Prix,2025_Saudi Arabian Grand Prix
