Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,AirTemp,Position,TrackTemp,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_INTERMEDIATE,compound_MEDIUM,compound_None,compound_SOFT,compound_WET,TyreAge,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,TrackLengthKm,TrackCorners,TrackAvgSpeedKph
ALO,16,0 days 00:01:34.171000,WET,16.0,True,0 days 02:31:58.959000,21.9,7,26.9,0 days 00:00:25.195000,0 days 00:00:43.221000,0 days 00:00:25.755000,1,94.171,9118.959,16.634000000000015,False,False,False,False,False,True,16.0,0.0,0.0,25.195,43.221,25.755,0,0,0,0.0,95.1738,1.4632881466068115,-0.6853058998156758,0,1,93.484,93.349,-0.1349999999999909,0.0,0.6870000000000118,-0.8000000000000019,0.0,-0.0710000000000015,0.17703756663487089,-0.8000000000000019,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,17,0 days 00:01:33.349000,WET,17.0,True,0 days 02:33:32.308000,22.1,6,26.9,0 days 00:00:24.857000,0 days 00:00:42.880000,0 days 00:00:25.612000,12,93.349,9212.308,16.52599999999984,False,False,False,False,False,True,17.0,0.0,0.0,24.857,42.88,25.612,0,0,1,0.0,94.5668,0.9484691349748785,-1.2839637633883068,0,0,94.171,92.356,-1.815000000000012,0.6870000000000118,-0.8220000000000027,-0.32899999999999824,0.0,-0.14300000000000068,0.16770002981513238,-0.32899999999999824,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,18,0 days 00:01:32.356000,WET,18.0,True,0 days 02:35:04.664000,22.0,6,27.1,0 days 00:00:24.710000,0 days 00:00:42.423000,0 days 00:00:25.223000,1,92.356,9304.664,18.721999999999753,False,False,False,False,False,True,18.0,0.0,0.0,24.71,42.423,25.223,0,0,0,0.0,94.0598,0.7178354268214898,-2.3735245382695487,1,0,93.349,92.069,-1.2800000000000011,0.0,-0.9930000000000092,-0.26266666666666555,0.0,-0.38899999999999935,0.13617011419542902,-0.26266666666666555,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,19,0 days 00:01:32.069000,WET,19.0,True,0 days 02:36:36.733000,22.0,6,27.1,0 days 00:00:24.888000,0 days 00:00:42.044000,0 days 00:00:25.137000,1,92.069,9396.733,2.485999999998967,False,False,False,False,False,True,19.0,0.0,0.0,24.888,42.044,25.137,0,0,0,0.0,93.4994,0.7395608832273273,-1.934120682205299,1,1,92.356,91.441,-0.914999999999992,0.0,-0.28699999999999193,-0.37600000000000006,0.0,-0.08599999999999852,0.17754633198124894,-0.37600000000000006,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,20,0 days 00:01:31.441000,WET,20.0,True,0 days 02:38:08.174000,22.0,6,27.5,0 days 00:00:24.461000,0 days 00:00:42.072000,0 days 00:00:24.908000,12,91.441,9488.174,0.6229999999995925,False,False,False,False,False,True,20.0,0.0,0.0,24.461,42.072,24.908,0,0,1,0.0,93.08579999999999,0.8619725633684489,-1.9081813852315415,1,1,92.069,88.168,-3.9009999999999962,0.0,-0.6280000000000001,-0.700666666666668,0.0,-0.2289999999999992,0.1631548344364825,-0.700666666666668,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,23,0 days 00:01:28.168000,HARD,,True,0 days 02:42:59.440000,22.1,7,27.2,0 days 00:00:24.502000,0 days 00:00:40.057000,0 days 00:00:23.609000,1,88.168,9779.44,20.802999999999884,True,False,False,False,False,False,0.0,0.0,0.0,24.502,40.057,23.609,0,0,0,0.0,92.6772,1.082129936745103,-4.166967243844156,1,1,91.441,86.044,-5.397000000000006,0.0,-3.272999999999996,-0.6360000000000005,0.0,-1.2989999999999995,0.1304829490776327,-0.6360000000000005,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,24,0 days 00:01:26.044000,HARD,,True,0 days 02:44:25.484000,22.2,7,27.6,0 days 00:00:23.813000,0 days 00:00:39.425000,0 days 00:00:22.806000,1,86.044,9865.484,10.793999999999869,True,False,False,False,False,False,0.0,0.0,0.0,23.813,39.425,22.806,0,0,0,0.0,91.4766,1.973465555817963,-2.752822304896171,1,1,88.168,84.807,-3.361000000000004,0.0,-2.1240000000000094,-1.3959999999999961,0.0,-0.8030000000000008,0.49948593573793043,-1.3959999999999961,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,25,0 days 00:01:24.807000,HARD,,True,0 days 02:45:50.291000,22.3,7,27.9,0 days 00:00:22.881000,0 days 00:00:39.263000,0 days 00:00:22.663000,1,84.807,9950.291,7.97400000000016,True,False,False,False,False,False,0.0,0.0,0.0,22.881,39.263,22.663,0,0,0,0.0,90.01559999999999,2.779969478249692,-1.873617692838627,1,1,86.044,116.128,30.084000000000003,0.0,-1.2369999999999948,-2.008333333333335,0.0,-0.14300000000000068,0.4920977545163119,-2.008333333333335,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,32,0 days 00:01:56.128000,MEDIUM,2.0,True,0 days 03:18:59.932000,21.9,7,28.3,0 days 00:00:33.587000,0 days 00:00:54.008000,0 days 00:00:28.533000,1,116.128,11939.932,1.183999999999287,False,False,True,False,False,False,2.0,0.0,0.0,33.587,54.008,28.533,0,0,0,0.0,88.5058,3.208094559080179,8.61015767812025,0,1,84.807,84.805,-0.001999999999995339,0.0,31.320999999999998,-2.2113333333333336,0.0,5.870000000000001,0.5248275907381357,-2.2113333333333336,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,33,0 days 00:01:24.805000,MEDIUM,3.0,True,0 days 03:20:24.737000,21.9,7,28.5,0 days 00:00:22.969000,0 days 00:00:39.458000,0 days 00:00:22.378000,1,84.805,12024.737,0.6370000000006257,False,False,True,False,False,False,3.0,0.0,0.0,22.969,39.458,22.378,0,0,0,0.0,93.3176,12.997018169564889,-0.6549656151080825,0,0,116.128,82.897,-33.230999999999995,31.320999999999998,-31.322999999999993,9.319999999999999,0.0,-0.28500000000000014,2.9391936309130773,9.319999999999999,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,34,0 days 00:01:22.897000,MEDIUM,4.0,True,0 days 03:21:47.634000,22.0,7,28.8,0 days 00:00:22.268000,0 days 00:00:38.555000,0 days 00:00:22.074000,1,82.897,12107.634,0.5679999999993015,False,False,True,False,False,False,4.0,0.0,0.0,22.268,38.555,22.074,0,0,0,0.0,91.9904,13.563050516015924,-0.6704538915682758,0,0,84.805,82.751,-2.054000000000002,0.0,-1.9080000000000013,-0.4129999999999967,0.0,-0.3039999999999985,2.9436229378098004,-0.4129999999999967,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,35,0 days 00:01:22.751000,MEDIUM,5.0,True,0 days 03:23:10.385000,22.1,7,28.8,0 days 00:00:22.192000,0 days 00:00:38.538000,0 days 00:00:22.021000,1,82.751,12190.385,0.7459999999991851,False,False,True,False,False,False,5.0,0.0,0.0,22.192,38.538,22.021,0,0,0,0.0,90.9362,14.127525002632266,-0.5793796152174505,0,0,82.897,82.259,-0.6380000000000052,0.0,-0.1460000000000008,-0.6366666666666655,0.0,-0.053000000000000824,2.8079064265035614,-0.6366666666666655,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,36,0 days 00:01:22.259000,MEDIUM,6.0,True,0 days 03:24:32.644000,22.2,7,28.9,0 days 00:00:21.956000,0 days 00:00:38.379000,0 days 00:00:21.924000,1,82.259,12272.644,0.7919999999994616,False,False,True,False,False,False,6.0,0.0,0.0,21.956,38.379,21.924,0,0,0,0.0,90.2776,14.484845176942686,-0.5535854820708889,0,0,82.751,81.752,-0.9990000000000094,0.0,-0.49200000000000443,-11.125666666666666,0.0,-0.09700000000000131,2.7148827783165888,-11.125666666666666,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,37,0 days 00:01:21.752000,MEDIUM,7.0,True,0 days 03:25:54.396000,22.3,7,29.1,0 days 00:00:21.898000,0 days 00:00:38.097000,0 days 00:00:21.757000,1,81.752,12354.396,0.7799999999988358,False,False,True,False,False,False,7.0,0.0,0.0,21.898,38.097,21.757,0,0,0,0.0,89.768,14.767489461651897,-0.5428139983316659,0,0,82.259,81.452,-0.8070000000000022,0.0,-0.507000000000005,-0.8486666666666688,0.0,-0.16699999999999804,2.710042748740322,-0.8486666666666688,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,38,0 days 00:01:21.452000,MEDIUM,8.0,True,0 days 03:27:15.848000,22.3,7,29.1,0 days 00:00:21.810000,0 days 00:00:37.847000,0 days 00:00:21.795000,1,81.452,12435.848,0.49500000000080036,False,False,True,False,False,False,8.0,0.0,0.0,21.81,37.847,21.795,0,0,0,0.0,82.8928,1.1597155685769662,-1.242373594904771,0,0,81.752,80.332,-1.4200000000000017,0.0,-0.29999999999999716,-0.3816666666666701,0.0,0.038000000000000256,0.1113337325341915,-0.3816666666666701,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,39,0 days 00:01:20.332000,MEDIUM,9.0,True,0 days 03:28:36.180000,22.3,7,28.8,0 days 00:00:21.391000,0 days 00:00:37.400000,0 days 00:00:21.541000,1,80.332,12516.18,0.30799999999908323,False,False,True,False,False,False,9.0,0.0,0.0,21.391,37.4,21.541,0,0,0,0.0,82.2222,0.6226224377580565,-3.035868747047173,1,0,81.452,79.709,-1.742999999999995,0.0,-1.1200000000000045,-0.4330000000000022,0.0,-0.21600000000000108,0.1284418156209064,-0.4330000000000022,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,40,0 days 00:01:19.709000,MEDIUM,10.0,True,0 days 03:29:55.889000,22.3,7,28.7,0 days 00:00:21.252000,0 days 00:00:37.149000,0 days 00:00:21.308000,1,79.709,12595.889,0.5420000000012806,False,False,True,False,False,False,10.0,0.0,0.0,21.252,37.149,21.308,0,0,0,0.0,81.7092,0.9154631068479963,-2.184905087968888,1,1,80.332,80.009,-0.3229999999999933,0.0,-0.6229999999999905,-0.6423333333333355,0.0,-0.23300000000000054,0.0989974747152428,-0.6423333333333355,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,41,0 days 00:01:20.009000,MEDIUM,11.0,True,0 days 03:31:15.898000,22.4,7,28.9,0 days 00:00:21.067000,0 days 00:00:37.362000,0 days 00:00:21.580000,1,80.009,12675.898,0.9240000000008877,False,False,True,False,False,False,11.0,0.0,0.0,21.067,37.362,21.58,0,0,0,0.0,81.10079999999999,1.0508319085371216,-1.0389863413263714,0,1,79.709,80.075,0.36599999999999966,0.0,0.29999999999999716,-0.6809999999999974,0.0,0.27199999999999847,0.11018393712331732,-0.6809999999999974,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,42,0 days 00:01:20.075000,MEDIUM,12.0,True,0 days 03:32:35.973000,22.5,7,29.4,0 days 00:00:21.143000,0 days 00:00:37.486000,0 days 00:00:21.446000,1,80.075,12755.973,1.0020000000004075,False,False,True,False,False,False,12.0,0.0,0.0,21.143,37.486,21.446,0,0,0,0.0,80.6508,0.9020935095652549,-0.6382930304836089,0,0,80.009,79.76,-0.24899999999999523,0.29999999999999716,0.0660000000000025,-0.48099999999999926,0.0,0.13800000000000168,0.21536875353680013,-0.48099999999999926,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,43,0 days 00:01:19.760000,MEDIUM,13.0,True,0 days 03:33:55.733000,22.6,7,29.4,0 days 00:00:21.104000,0 days 00:00:37.442000,0 days 00:00:21.214000,1,79.76,12835.733,0.7770000000000437,False,False,True,False,False,False,13.0,0.0,0.0,21.104,37.442,21.214,0,0,0,0.0,80.3154,0.6729653037116797,-0.8253025779140958,0,0,80.075,79.373,-0.7019999999999982,0.36599999999999966,-0.3149999999999977,-0.0856666666666636,0.0,-0.0940000000000012,0.22102986223584206,-0.0856666666666636,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,44,0 days 00:01:19.373000,MEDIUM,14.0,True,0 days 03:35:15.106000,22.4,7,29.5,0 days 00:00:20.959000,0 days 00:00:37.242000,0 days 00:00:21.172000,1,79.373,12915.106,0.9609999999993306,False,False,True,False,False,False,14.0,0.0,0.0,20.959,37.242,21.172,0,0,0,0.0,79.977,0.25276767989549814,-2.3895460062366802,1,0,79.76,79.046,-0.7139999999999986,0.05100000000000193,-0.38700000000000045,0.017000000000000643,0.0,-0.04199999999999804,0.2231990143347307,0.017000000000000643,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,45,0 days 00:01:19.046000,MEDIUM,15.0,True,0 days 03:36:34.152000,22.4,7,29.0,0 days 00:00:20.970000,0 days 00:00:36.971000,0 days 00:00:21.105000,1,79.046,12994.152,0.9050000000006548,False,False,True,False,False,False,15.0,0.0,0.0,20.97,36.971,21.105,0,0,0,0.0,79.7852,0.27857709884294857,-2.6534844503378587,1,1,79.373,78.73,-0.6430000000000007,0.0,-0.3269999999999982,-0.21199999999999855,0.0,-0.06700000000000017,0.1984822410191784,-0.21199999999999855,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,46,0 days 00:01:18.730000,MEDIUM,16.0,True,0 days 03:37:52.882000,22.4,7,29.0,0 days 00:00:20.961000,0 days 00:00:36.836000,0 days 00:00:20.933000,1,78.73,13072.882,0.8220000000001164,False,False,True,False,False,False,16.0,0.0,0.0,20.961,36.836,20.933,0,0,0,0.0,79.6526,0.43678289801656595,-2.1122621883538377,1,1,79.046,78.501,-0.5450000000000017,0.0,-0.3160000000000025,-0.3429999999999988,0.0,-0.1720000000000006,0.15775550703539695,-0.3429999999999988,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,47,0 days 00:01:18.501000,MEDIUM,17.0,True,0 days 03:39:11.383000,22.5,7,29.0,0 days 00:00:20.776000,0 days 00:00:36.914000,0 days 00:00:20.811000,1,78.501,13151.383,0.8549999999995634,False,False,True,False,False,False,17.0,0.0,0.0,20.776,36.914,20.811,0,0,0,0.0,79.39680000000001,0.5385440557649345,-1.6633736653682614,1,1,78.73,78.623,-0.10699999999999932,0.0,-0.2289999999999992,-0.3433333333333337,0.0,-0.12199999999999989,0.11454606060443727,-0.3433333333333337,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,48,0 days 00:01:18.623000,MEDIUM,18.0,True,0 days 03:40:30.006000,22.5,7,29.6,0 days 00:00:20.915000,0 days 00:00:36.818000,0 days 00:00:20.890000,1,78.623,13230.006,0.944999999999709,False,False,True,False,False,False,18.0,0.0,0.0,20.915,36.818,20.89,0,0,0,0.0,79.08200000000001,0.5017783375154213,-0.9147465438080945,0,1,78.501,77.542,-0.9590000000000032,0.0,0.12199999999999989,-0.29066666666666663,0.0,0.07900000000000063,0.050386506130066296,-0.29066666666666663,0,1,2022,Monaco Grand Prix,0.0,19,0.0
ALO,49,0 days 00:01:17.542000,MEDIUM,19.0,True,0 days 03:41:47.548000,22.5,7,29.8,0 days 00:00:20.784000,0 days 00:00:36.234000,0 days 00:00:20.524000,1,77.542,13307.548,1.881999999999607,False,False,True,False,False,False,19.0,0.0,0.0,20.784,36.234,20.524,0,0,0,0.0,78.8546,0.3534010469703426,-3.714193863466841,1,0,78.623,75.882,-2.7409999999999997,0.12199999999999989,-1.081000000000003,-0.1410000000000006,0.0,-0.28699999999999903,0.09482457487379138,-0.1410000000000006,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,50,0 days 00:01:15.882000,MEDIUM,20.0,True,0 days 03:43:03.430000,22.6,7,29.5,0 days 00:00:20.205000,0 days 00:00:35.650000,0 days 00:00:20.027000,1,75.882,13383.43,3.209999999999127,False,False,True,False,False,False,20.0,0.0,0.0,20.205,35.65,20.027,0,0,0,0.0,78.4884,0.5664003001409234,-4.601692476772183,1,1,77.542,78.634,1.0919999999999987,0.0,-1.6599999999999966,-0.3960000000000008,0.0,-0.4969999999999999,0.13492108804777375,-0.3960000000000008,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,51,0 days 00:01:18.634000,MEDIUM,21.0,True,0 days 03:44:22.064000,22.6,7,29.5,0 days 00:00:20.736000,0 days 00:00:36.848000,0 days 00:00:21.050000,1,78.634,13462.064,1.779000000000451,False,False,True,False,False,False,21.0,0.0,0.0,20.736,36.848,21.05,0,0,0,0.0,77.85560000000001,1.2003604875201912,0.6484718616555573,0,1,75.882,78.812,2.9299999999999926,0.0,2.7519999999999953,-0.8729999999999999,0.0,1.0229999999999997,0.21241869032642838,-0.8729999999999999,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,52,0 days 00:01:18.812000,MEDIUM,22.0,True,0 days 03:45:40.876000,22.5,7,29.2,0 days 00:00:20.896000,0 days 00:00:36.860000,0 days 00:00:21.056000,1,78.812,13540.876,1.4459999999999127,False,False,True,False,False,False,22.0,0.0,0.0,20.896,36.86,21.056,0,0,0,0.0,77.8364,1.1835274817255865,0.8243154595595638,0,0,78.634,78.911,0.277000000000001,2.7519999999999953,0.17799999999999727,0.0036666666666652268,0.0,1.029,0.5893532047931825,0.0036666666666652268,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,53,0 days 00:01:18.911000,MEDIUM,23.0,True,0 days 03:46:59.787000,22.4,7,29.2,0 days 00:00:20.752000,0 days 00:00:36.914000,0 days 00:00:21.245000,1,78.911,13619.787,1.0599999999994907,False,False,True,False,False,False,23.0,0.0,0.0,20.752,36.914,21.245,0,0,0,0.0,77.89860000000002,1.234271769100997,0.8202407487107837,0,0,78.812,77.135,-1.6769999999999925,2.9299999999999926,0.09900000000000375,0.423333333333332,0.0,1.218,0.7207820752488195,0.423333333333332,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,54,0 days 00:01:17.135000,MEDIUM,24.0,True,0 days 03:48:16.922000,22.4,7,29.2,0 days 00:00:20.663000,0 days 00:00:36.038000,0 days 00:00:20.434000,1,77.135,13696.922,2.396999999999025,False,False,True,False,False,False,24.0,0.0,0.0,20.663,36.038,20.434,0,0,0,0.0,77.9562,1.2823140021070132,-0.6404047672026111,0,0,78.911,77.324,-1.5870000000000033,3.0289999999999964,-1.7759999999999962,1.0096666666666654,0.0,-0.6159999999999997,0.8188761811165318,1.0096666666666654,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,55,0 days 00:01:17.324000,MEDIUM,25.0,True,0 days 03:49:34.246000,22.5,7,29.1,0 days 00:00:20.458000,0 days 00:00:36.312000,0 days 00:00:20.554000,1,77.324,13774.246,3.489000000001397,False,False,True,False,False,False,25.0,0.0,0.0,20.458,36.312,20.554,0,0,0,0.0,77.87480000000001,1.3273088186250033,-0.4149750173215897,0,0,77.135,77.799,0.6640000000000015,1.2530000000000001,0.18899999999999295,-0.4996666666666651,0.0,0.11999999999999744,0.9062048885323866,-0.4996666666666651,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,56,0 days 00:01:17.799000,MEDIUM,26.0,True,0 days 03:50:52.045000,22.4,7,29.1,0 days 00:00:20.705000,0 days 00:00:36.394000,0 days 00:00:20.700000,12,77.799,13852.045,3.7890000000006694,False,False,True,False,False,False,26.0,0.0,0.0,20.705,36.394,20.7,0,0,1,0.0,78.1632,0.8607047693603843,-0.42314160786008514,0,0,77.324,78.792,1.4680000000000035,0.18899999999999295,0.4750000000000085,-0.49599999999999983,0.0,0.26599999999999824,0.7816224792059118,-0.49599999999999983,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,57,0 days 00:01:18.792000,MEDIUM,27.0,True,0 days 03:52:10.837000,22.5,7,29.1,0 days 00:00:20.507000,0 days 00:00:37.013000,0 days 00:00:21.272000,1,78.792,13930.837,2.7510000000002037,False,False,True,False,False,False,27.0,0.0,0.0,20.507,37.013,21.272,0,0,0,0.0,77.9962,0.8268607500659996,0.9624353313861851,0,0,77.799,78.53,0.7309999999999945,0.6640000000000015,0.992999999999995,-0.3706666666666649,0.0,0.8379999999999974,0.7404929439231651,-0.3706666666666649,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,58,0 days 00:01:18.530000,MEDIUM,28.0,True,0 days 03:53:29.367000,22.4,7,29.1,0 days 00:00:20.755000,0 days 00:00:36.855000,0 days 00:00:20.920000,1,78.53,14009.367,2.245999999999185,False,False,True,False,False,False,28.0,0.0,0.0,20.755,36.855,20.92,0,0,0,0.0,77.9922,0.8219614954483636,0.6542885560675139,0,0,78.792,75.944,-2.847999999999999,1.6569999999999965,-0.26200000000000045,0.5523333333333321,0.0,0.3660000000000032,0.704188327083029,0.5523333333333321,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,59,0 days 00:01:15.944000,MEDIUM,29.0,True,0 days 03:54:45.311000,22.4,7,29.3,0 days 00:00:20.208000,0 days 00:00:35.520000,0 days 00:00:20.216000,12,75.944,14085.311,4.283999999999651,False,False,True,False,False,False,29.0,0.0,0.0,20.208,35.52,20.216,0,0,1,0.0,77.91600000000001,0.7277509876322439,-2.709718067736273,1,0,78.53,77.772,-0.7579999999999956,1.394999999999996,-2.5859999999999985,0.402000000000001,0.0,-0.4839999999999982,0.5270381390373894,0.402000000000001,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,60,0 days 00:01:17.772000,MEDIUM,30.0,True,0 days 03:56:03.083000,22.3,7,29.1,0 days 00:00:20.682000,0 days 00:00:36.486000,0 days 00:00:20.604000,1,77.772,14163.083,4.658999999999651,False,False,True,False,False,False,30.0,0.0,0.0,20.682,36.486,20.604,0,0,0,0.0,77.6778,1.1306649371054636,0.08331380668896975,0,1,75.944,77.698,1.7539999999999907,0.0,1.828000000000003,-0.6183333333333346,0.0,0.3879999999999981,0.47722238002842465,-0.6183333333333346,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,61,0 days 00:01:17.698000,MEDIUM,31.0,True,0 days 03:57:20.781000,22.3,7,29.1,0 days 00:00:20.626000,0 days 00:00:36.432000,0 days 00:00:20.640000,1,77.698,14240.781,5.083999999998923,False,False,True,False,False,False,31.0,0.0,0.0,20.626,36.432,20.64,0,0,0,0.0,77.76740000000001,1.1132352851036045,-0.062340819527254836,0,0,77.772,77.473,-0.2990000000000066,1.828000000000003,-0.07400000000001228,-0.3399999999999987,0.0,0.4239999999999995,0.4780640124502094,-0.3399999999999987,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,62,0 days 00:01:17.473000,MEDIUM,32.0,True,0 days 03:58:38.254000,22.2,7,28.9,0 days 00:00:20.489000,0 days 00:00:36.310000,0 days 00:00:20.674000,1,77.473,14318.254,5.920000000000073,False,False,True,False,False,False,32.0,0.0,0.0,20.489,36.31,20.674,0,0,0,0.0,77.74719999999999,1.113434865629644,-0.2462649666039819,0,0,77.698,79.209,1.51100000000001,1.7539999999999907,-0.22499999999999432,-0.27733333333333593,0.0,0.4579999999999984,0.4825378741611833,-0.27733333333333593,0,0,2022,Monaco Grand Prix,0.0,19,0.0
ALO,63,0 days 00:01:19.209000,MEDIUM,33.0,True,0 days 03:59:57.463000,22.3,7,29.5,0 days 00:00:20.952000,0 days 00:00:37.134000,0 days 00:00:21.123000,1,79.209,14397.463,4.789000000000669,False,False,True,False,False,False,33.0,0.0,0.0,20.952,37.134,21.123,0,0,0,0.0,77.48339999999999,0.9479682484132563,1.8203141327659298,0,0,77.473,79.654,2.1809999999999974,1.5289999999999964,1.7360000000000042,0.5096666666666655,0.0,0.5190000000000019,0.4008974931325893,0.5096666666666655,0,0,2022,Monaco Grand Prix,0.0,19,0.0
BOT,3,0 days 00:01:49.266000,WET,3.0,True,0 days 02:10:56.732000,21.3,12,28.8,0 days 00:00:29.448000,0 days 00:00:51.137000,0 days 00:00:28.681000,1,109.266,7856.732,0.5270000000000437,False,False,False,False,False,True,3.0,0.0,0.0,29.448,51.137,28.681,0,0,0,0.0,78.3612,0.9957392731030174,31.03704035263321,0,0,109.266,105.433,-3.8329999999999984,31.793000000000006,0.0,0.652000000000001,0.0,8.007000000000001,0.34893724364131107,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
BOT,4,0 days 00:01:45.433000,WET,4.0,True,0 days 02:12:42.165000,21.5,12,28.5,0 days 00:00:28.135000,0 days 00:00:49.061000,0 days 00:00:28.237000,1,105.433,7962.165,0.4679999999998472,False,False,False,False,False,True,4.0,0.0,0.0,28.135,49.061,28.237,0,0,0,0.0,,,0.0,0,0,109.266,103.769,-5.497,0.0,-3.8329999999999984,0.0,0.0,0.0,0.0,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
BOT,5,0 days 00:01:43.769000,WET,5.0,True,0 days 02:14:25.934000,21.6,12,28.5,0 days 00:00:27.916000,0 days 00:00:48.094000,0 days 00:00:27.759000,1,103.769,8065.934,0.694999999999709,False,False,False,False,False,True,5.0,0.0,0.0,27.916,48.094,27.759,0,0,0,0.0,,,0.0,0,0,105.433,104.176,-1.257000000000005,0.0,-1.6640000000000015,-1.9164999999999992,0.0,-0.477999999999998,0.0,0.0,0,1,2022,Monaco Grand Prix,0.0,19,0.0
