Driver,LapNumber,LapTime,Compound,TyreLife,IsAccurate,Time,Position,Sector1Time,Sector2Time,Sector3Time,TrackStatus,LapTimeSec,RaceTimeSec,GapBehindSec,compound_HARD,compound_MEDIUM,compound_None,compound_SOFT,TyreAge,AirTemp,TrackTemp,GapToLeaderSec,GapAheadSec,Sector1Sec,Sector2Sec,Sector3Sec,IsSC,IsVSC,IsYellow,AEBI,LapTime_roll_mean,LapTime_roll_std,LapTime_z,LapSpikeFast,PrevLapSpikeFast,PrevLapTimeSec,NextLapTimeSec,DeltaNextLapSec,PushIndex,TyreDegRate,TyreDegSmooth,DeltaGapAhead,ERSProxy,ERSVolatility,PushTrend,IsDRSRange,IsUnderAttack,Season,RaceName,RaceKey
SAI,62,0 days 00:01:16.186000,HARD,24.0,True,0 days 02:26:14.434000,5,0 days 00:00:21.244000,0 days 00:00:24.265000,0 days 00:00:30.677000,1,76.186,8774.434,9.838000000001557,True,False,False,False,24.0,0.0,0.0,0.0,0.0,21.244,24.265,30.677,0,0,0,0.0,76.17240000000001,0.35993374390280986,0.03778473185795281,0,0,76.007,76.045,0.0379999999999967,0.060000000000002274,0.17900000000000205,-0.04433333333333186,0.0,0.09799999999999898,0.08095245518203852,-0.04433333333333186,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,63,0 days 00:01:16.045000,HARD,25.0,True,0 days 02:27:30.479000,5,0 days 00:00:21.183000,0 days 00:00:24.311000,0 days 00:00:30.551000,1,76.045,8850.479,10.188000000000102,True,False,False,False,25.0,0.0,0.0,0.0,0.0,21.183,24.311,30.551,0,0,0,0.0,76.0492,0.10736247016475287,-0.03911981527206123,0,0,76.186,76.028,-0.15800000000000125,0.23900000000000432,-0.14100000000000534,0.07333333333333769,0.0,-0.028999999999999915,0.03655543735205389,0.07333333333333769,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,64,0 days 00:01:16.028000,HARD,26.0,True,0 days 02:28:46.507000,5,0 days 00:00:21.144000,0 days 00:00:24.271000,0 days 00:00:30.613000,1,76.028,8926.507,10.497999999999593,True,False,False,False,26.0,0.0,0.0,0.0,0.0,21.144,24.271,30.613,0,0,0,0.0,76.03020000000001,0.09496683631602833,-0.023165981782112564,0,0,76.045,76.328,0.28300000000000125,0.09799999999999898,-0.016999999999995907,0.03266666666666632,0.0,0.062000000000001165,0.04574166590757219,0.03266666666666632,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,65,0 days 00:01:16.328000,HARD,27.0,True,0 days 02:30:02.835000,5,0 days 00:00:21.333000,0 days 00:00:24.394000,0 days 00:00:30.601000,1,76.328,9002.835,10.7400000000016,True,False,False,False,27.0,0.0,0.0,0.0,0.0,21.333,24.394,30.601,0,0,0,0.0,76.04260000000001,0.08830232159958484,3.232078102025094,0,0,76.028,76.672,0.6439999999999912,0.08100000000000307,0.29999999999999716,0.0070000000000002656,0.0,0.05000000000000071,0.04650591360246529,0.0070000000000002656,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,66,0 days 00:01:16.672000,HARD,28.0,True,0 days 02:31:19.507000,5,0 days 00:00:21.329000,0 days 00:00:24.584000,0 days 00:00:30.759000,1,76.672,9079.507,10.838999999999942,True,False,False,False,28.0,0.0,0.0,0.0,0.0,21.329,24.584,30.759,0,0,0,0.0,76.11880000000001,0.1364466928873205,4.054330583569582,0,0,76.328,76.307,-0.021000000000000796,0.32099999999999795,0.3439999999999941,0.04733333333333197,0.0,0.20800000000000196,0.046529560496527025,0.04733333333333197,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,67,0 days 00:01:16.307000,HARD,29.0,True,0 days 02:32:35.814000,5,0 days 00:00:21.335000,0 days 00:00:24.364000,0 days 00:00:30.608000,1,76.307,9155.814,11.045000000000073,True,False,False,False,29.0,0.0,0.0,0.0,0.0,21.335,24.364,30.608,0,0,0,0.0,76.2518,0.26436565586305477,0.20880170618150812,0,0,76.672,76.541,-0.13100000000000023,0.6439999999999912,-0.3649999999999949,0.20899999999999844,0.0,0.0070000000000014495,0.0862971610193527,0.20899999999999844,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,68,0 days 00:01:16.541000,HARD,30.0,True,0 days 02:33:52.355000,5,0 days 00:00:21.308000,0 days 00:00:24.549000,0 days 00:00:30.684000,1,76.541,9232.355,38.197000000000116,True,False,False,False,30.0,0.0,0.0,0.0,0.0,21.308,24.549,30.684,0,0,0,0.0,76.276,0.26236710921894624,1.0100351404141026,0,0,76.307,76.349,0.04200000000000159,0.27899999999999636,0.23399999999999466,0.09299999999999879,0.0,0.08300000000000196,0.09046712109932589,0.09299999999999879,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAI,69,0 days 00:01:16.349000,HARD,31.0,True,0 days 02:35:08.704000,5,0 days 00:00:21.328000,0 days 00:00:24.399000,0 days 00:00:30.622000,1,76.349,9308.704,38.92000000000007,True,False,False,False,31.0,0.0,0.0,0.0,0.0,21.328,24.399,30.622,0,0,0,0.0,76.3752,0.2464785994765438,-0.10629726092100834,0,0,76.541,76.905,0.3640000000000043,0.512999999999991,-0.19199999999999307,0.07099999999999795,0.0,0.013999999999999346,0.07570667077609503,0.07099999999999795,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAR,2,0 days 00:01:20.814000,MEDIUM,2.0,True,0 days 01:04:59.568000,18,0 days 00:00:23.655000,0 days 00:00:25.555000,0 days 00:00:31.604000,1,80.814,3899.568,0.5809999999996762,False,True,False,False,2.0,0.0,0.0,0.0,0.0,23.655,25.555,31.604,0,0,0,0.0,76.5548,0.24511466704369927,17.376357161200225,0,0,80.814,79.105,-1.708999999999989,4.506999999999991,0.0,0.199333333333333,0.0,0.9819999999999993,0.08352424797626194,0.0,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAR,3,0 days 00:01:19.105000,MEDIUM,3.0,True,0 days 01:06:18.673000,18,0 days 00:00:22.631000,0 days 00:00:25.196000,0 days 00:00:31.278000,1,79.105,3978.673,0.44000000000005457,False,True,False,False,3.0,0.0,0.0,0.0,0.0,22.631,25.196,31.278,0,0,0,0.0,,,0.0,0,0,80.814,78.437,-2.3769999999999953,0.0,-1.708999999999989,0.0,0.0,0.0,0.0,0.0,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAR,4,0 days 00:01:18.437000,MEDIUM,4.0,True,0 days 01:07:37.110000,18,0 days 00:00:22.244000,0 days 00:00:25.179000,0 days 00:00:31.014000,1,78.437,4057.11,0.7519999999999527,False,True,False,False,4.0,0.0,0.0,0.0,0.0,22.244,25.179,31.014,0,0,0,0.0,,,0.0,0,0,79.105,79.517,0.41199999999999193,0.0,-0.6680000000000064,-0.8544999999999945,0.0,-0.26399999999999935,0.0,0.0,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
SAR,5,0 days 00:01:19.517000,MEDIUM,5.0,True,0 days 01:08:56.627000,18,0 days 00:00:22.798000,0 days 00:00:25.294000,0 days 00:00:31.425000,1,79.517,4136.627,0.6779999999998836,False,True,False,False,5.0,0.0,0.0,0.0,0.0,22.798,25.294,31.425,0,0,0,0.0,79.452,1.2259033403984108,0.05302212487558207,0,0,78.437,79.166,0.7289999999999992,0.0,1.0799999999999983,-0.7923333333333318,0.0,0.41100000000000136,0.6565739359229337,-1.1884999999999977,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,2,0 days 00:01:19.609000,MEDIUM,2.0,True,0 days 01:04:57.051000,14,0 days 00:00:22.491000,0 days 00:00:25.315000,0 days 00:00:31.803000,1,79.609,3897.051,1.050000000000182,False,True,False,False,2.0,0.0,0.0,0.0,0.0,22.491,25.315,31.803,0,0,0,0.0,79.4078,0.8777714394989111,0.22921684500791922,0,0,79.609,78.385,-1.2239999999999895,1.171999999999997,0.0,0.020333333333330945,0.0,0.7890000000000015,0.4702033602602173,0.0,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,3,0 days 00:01:18.385000,MEDIUM,3.0,True,0 days 01:06:15.436000,14,0 days 00:00:22.019000,0 days 00:00:25.123000,0 days 00:00:31.243000,1,78.385,3975.436,1.406999999999698,False,True,False,False,3.0,0.0,0.0,0.0,0.0,22.019,25.123,31.243,0,0,0,0.0,,,0.0,0,0,79.609,78.693,-0.9159999999999968,0.0,-1.2239999999999895,0.0,0.0,0.0,0.0,0.0,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,4,0 days 00:01:18.693000,MEDIUM,4.0,True,0 days 01:07:34.129000,14,0 days 00:00:22.223000,0 days 00:00:25.235000,0 days 00:00:31.235000,1,78.693,4054.129,0.9120000000002619,False,True,False,False,4.0,0.0,0.0,0.0,0.0,22.223,25.235,31.235,0,0,0,0.0,,,0.0,0,0,78.385,78.829,0.4439999999999884,0.0,0.3079999999999927,-0.6119999999999948,0.0,-0.007999999999999119,0.0,0.0,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,5,0 days 00:01:18.829000,MEDIUM,5.0,True,0 days 01:08:52.958000,14,0 days 00:00:22.244000,0 days 00:00:25.210000,0 days 00:00:31.375000,1,78.829,4132.958,0.5489999999999782,False,True,False,False,5.0,0.0,0.0,0.0,0.0,22.244,25.21,31.375,0,0,0,0.0,78.89566666666667,0.6366705060966215,-0.10471141042076122,0,0,78.693,78.383,-0.3100000000000023,0.3079999999999927,0.13599999999999568,-0.3053333333333323,0.0,0.14000000000000057,0.45785623653427926,-0.4579999999999984,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,6,0 days 00:01:18.383000,MEDIUM,6.0,True,0 days 01:10:11.341000,14,0 days 00:00:22.145000,0 days 00:00:25.193000,0 days 00:00:31.045000,1,78.383,4211.341,0.8499999999994543,False,True,False,False,6.0,0.0,0.0,0.0,0.0,22.145,25.193,31.045,0,0,0,0.0,78.87899999999999,0.5209069014708837,-0.9521855030129971,0,0,78.829,78.766,-0.06299999999998818,0.4439999999999884,-0.44599999999999795,-0.2600000000000004,0.0,-0.18999999999999773,0.37864880386271793,-0.2600000000000004,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,9,0 days 00:01:18.766000,MEDIUM,9.0,True,0 days 01:14:22.851000,14,0 days 00:00:22.219000,0 days 00:00:25.209000,0 days 00:00:31.338000,1,78.766,4462.851,0.5900000000001455,False,True,False,False,9.0,0.0,0.0,0.0,0.0,22.219,25.209,31.338,0,0,0,0.0,78.7798,0.5027038889843605,-0.027451548122832372,0,0,78.383,79.107,0.7240000000000038,0.0,0.3830000000000098,-0.0006666666666698499,0.0,0.29299999999999926,0.37795925706350947,-0.0006666666666698499,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,10,0 days 00:01:19.107000,MEDIUM,10.0,True,0 days 01:15:41.958000,13,0 days 00:00:22.205000,0 days 00:00:25.587000,0 days 00:00:31.315000,1,79.107,4541.958,0.5880000000006476,False,True,False,False,10.0,0.0,0.0,0.0,0.0,22.205,25.587,31.315,0,0,0,0.0,78.61120000000001,0.2129159458565943,2.32861845084128,0,0,78.766,79.965,1.198999999999998,0.3830000000000098,0.340999999999994,0.024333333333335833,0.0,0.2699999999999996,0.18067097165842558,0.024333333333335833,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,17,0 days 00:01:19.965000,HARD,6.0,True,0 days 01:28:23.450000,16,0 days 00:00:22.628000,0 days 00:00:25.698000,0 days 00:00:31.639000,1,79.965,5303.45,0.3760000000002037,True,False,False,False,6.0,0.0,0.0,0.0,0.0,22.628,25.698,31.639,0,0,0,0.0,78.7556,0.26063729587302825,4.6401647774506225,0,0,79.107,79.358,0.2510000000000048,0.7240000000000038,0.8580000000000041,0.0926666666666686,0.0,0.5939999999999976,0.20218061232472193,0.0926666666666686,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,18,0 days 00:01:19.358000,HARD,7.0,True,0 days 01:29:42.808000,16,0 days 00:00:22.240000,0 days 00:00:25.470000,0 days 00:00:31.648000,1,79.358,5382.808,0.45200000000022555,True,False,False,False,7.0,0.0,0.0,0.0,0.0,22.24,25.47,31.648,0,0,0,0.0,79.00999999999999,0.593055646630225,0.5867914789739689,0,0,79.965,78.286,-1.679000000000002,1.5820000000000078,-0.6069999999999993,0.527333333333336,0.0,0.3329999999999984,0.2838112048528018,0.527333333333336,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,19,0 days 00:01:18.286000,HARD,8.0,True,0 days 01:31:01.094000,16,0 days 00:00:22.146000,0 days 00:00:25.138000,0 days 00:00:31.002000,1,78.286,5461.094,0.5990000000001601,True,False,False,False,8.0,0.0,0.0,0.0,0.0,22.146,25.138,31.002,0,0,0,0.0,79.11580000000001,0.5998405621496335,-1.3833676019278731,0,0,79.358,78.443,-0.9150000000000063,0.9750000000000085,-1.0720000000000027,0.19733333333333292,0.0,-0.3130000000000024,0.2830962733770952,0.19733333333333292,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,20,0 days 00:01:18.443000,HARD,9.0,True,0 days 01:32:19.537000,16,0 days 00:00:22.092000,0 days 00:00:25.153000,0 days 00:00:31.198000,1,78.443,5539.537,0.5559999999995853,True,False,False,False,9.0,0.0,0.0,0.0,0.0,22.092,25.153,31.198,0,0,0,0.0,79.09639999999999,0.6302628816612871,-1.0367102664807377,0,0,78.286,78.725,0.43899999999999295,0.0,0.15699999999999648,-0.273666666666666,0.0,0.1960000000000015,0.33293287611769457,-0.273666666666666,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,21,0 days 00:01:18.725000,HARD,10.0,True,0 days 01:33:38.262000,16,0 days 00:00:22.292000,0 days 00:00:25.285000,0 days 00:00:31.148000,1,78.725,5618.262,0.6530000000002474,True,False,False,False,10.0,0.0,0.0,0.0,0.0,22.292,25.285,31.148,0,0,0,0.0,79.0318,0.6866270457824928,-0.4468218982699332,0,0,78.443,78.473,0.030000000000001137,0.15699999999999648,0.2819999999999965,-0.5073333333333352,0.0,0.1460000000000008,0.3315607033410324,-0.5073333333333352,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,22,0 days 00:01:18.473000,HARD,11.0,True,0 days 01:34:56.735000,16,0 days 00:00:22.255000,0 days 00:00:25.136000,0 days 00:00:31.082000,1,78.473,5696.735,0.7460000000000946,True,False,False,False,11.0,0.0,0.0,0.0,0.0,22.255,25.136,31.082,0,0,0,0.0,78.9554,0.6973365758369461,-0.691774986018796,0,0,78.725,78.564,-0.16100000000000136,0.43899999999999295,-0.25199999999999534,-0.21100000000000327,0.0,0.08000000000000185,0.33114906009227935,-0.21100000000000327,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,23,0 days 00:01:18.564000,HARD,12.0,True,0 days 01:36:15.299000,16,0 days 00:00:22.247000,0 days 00:00:25.217000,0 days 00:00:31.100000,1,78.564,5775.299,0.5460000000002765,True,False,False,False,12.0,0.0,0.0,0.0,0.0,22.247,25.217,31.1,0,0,0,0.0,78.65700000000001,0.4222907765983108,-0.2202274005346811,0,0,78.473,78.478,0.0049999999999954525,0.1869999999999976,0.09099999999999397,0.06233333333333254,0.0,0.018000000000000682,0.2428565420160643,0.06233333333333254,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,24,0 days 00:01:18.478000,HARD,13.0,True,0 days 01:37:33.777000,16,0 days 00:00:22.252000,0 days 00:00:25.072000,0 days 00:00:31.154000,1,78.478,5853.777,0.7479999999995925,True,False,False,False,13.0,0.0,0.0,0.0,0.0,22.252,25.072,31.154,0,0,0,0.0,78.4982,0.16161590268289128,-0.1249877002490117,0,0,78.564,78.365,-0.19899999999999807,0.2779999999999916,-0.08599999999999852,0.0403333333333317,0.0,0.07199999999999918,0.2007481008627495,0.0403333333333317,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,25,0 days 00:01:18.365000,HARD,14.0,True,0 days 01:38:52.142000,16,0 days 00:00:22.168000,0 days 00:00:25.115000,0 days 00:00:31.082000,1,78.365,5932.142,0.680000000000291,True,False,False,False,14.0,0.0,0.0,0.0,0.0,22.168,25.115,31.082,0,0,0,0.0,78.53659999999999,0.11454824311182754,-1.4980587684131808,0,0,78.478,78.736,0.2580000000000098,0.03499999999999659,-0.11299999999999955,-0.0823333333333333,0.0,0.0,0.06930223661614447,-0.0823333333333333,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,26,0 days 00:01:18.736000,HARD,15.0,True,0 days 01:40:10.878000,16,0 days 00:00:22.336000,0 days 00:00:25.222000,0 days 00:00:31.178000,1,78.736,6010.878,0.568000000000211,True,False,False,False,15.0,0.0,0.0,0.0,0.0,22.336,25.222,31.178,0,0,0,0.0,78.52099999999999,0.13412121383288345,1.6030275439343253,0,0,78.365,77.356,-1.0090000000000003,0.0,0.3710000000000093,-0.036000000000001364,0.0,0.09600000000000009,0.0575604030562682,-0.036000000000001364,0,1,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,29,0 days 00:01:17.356000,HARD,2.0,True,0 days 01:44:24.255000,19,0 days 00:00:21.475000,0 days 00:00:24.634000,0 days 00:00:31.247000,1,77.356,6264.255,0.0,True,False,False,False,2.0,0.0,0.0,0.0,0.0,21.475,24.634,31.247,0,0,0,0.0,78.5232,0.13832823283772241,-8.437901475755066,1,0,78.736,77.222,-1.51400000000001,0.3710000000000093,-1.3800000000000097,0.05733333333333709,0.0,0.16499999999999915,0.04175164667411365,0.05733333333333709,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,30,0 days 00:01:17.222000,HARD,3.0,True,0 days 01:45:41.477000,19,0 days 00:00:21.500000,0 days 00:00:24.629000,0 days 00:00:31.093000,1,77.222,6341.477,0.0,True,False,False,False,3.0,0.0,0.0,0.0,0.0,21.5,24.629,31.093,0,0,0,0.0,78.29979999999999,0.5447101981788101,-1.9786668279821535,1,1,77.356,77.375,0.019000000000005457,0.0,-0.13400000000000034,-0.37399999999999994,0.0,0.010999999999999233,0.0657814563535953,-0.37399999999999994,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,31,0 days 00:01:17.375000,HARD,4.0,True,0 days 01:46:58.852000,18,0 days 00:00:21.492000,0 days 00:00:24.693000,0 days 00:00:31.190000,1,77.375,6418.852,0.0,True,False,False,False,4.0,0.0,0.0,0.0,0.0,21.492,24.693,31.19,0,0,0,0.0,78.03139999999999,0.6925487708457699,-0.9478032849561876,0,1,77.222,77.291,0.06900000000000261,0.0,0.1530000000000058,-0.3810000000000002,0.0,0.09700000000000131,0.06722871410342461,-0.3810000000000002,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,32,0 days 00:01:17.291000,HARD,5.0,True,0 days 01:48:16.143000,17,0 days 00:00:21.737000,0 days 00:00:24.590000,0 days 00:00:30.964000,1,77.291,6496.143,0.0,True,False,False,False,5.0,0.0,0.0,0.0,0.0,21.737,24.59,30.964,0,0,0,0.0,77.8108,0.6903953215368521,-0.7529019733837486,0,0,77.375,77.145,-0.23000000000000398,0.1530000000000058,-0.08400000000000318,-0.45366666666666805,0.0,-0.12900000000000134,0.06844486832480594,-0.45366666666666805,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,33,0 days 00:01:17.145000,HARD,6.0,True,0 days 01:49:33.288000,16,0 days 00:00:21.603000,0 days 00:00:24.610000,0 days 00:00:30.932000,1,77.145,6573.288,3.8190000000004147,True,False,False,False,6.0,0.0,0.0,0.0,0.0,21.603,24.61,30.932,0,0,0,0.0,77.596,0.6401058506215674,-0.7045709698826674,0,0,77.291,77.073,-0.21800000000000352,0.06900000000000261,-0.1460000000000008,-0.021666666666665908,0.0,-0.03200000000000003,0.11301769772916158,-0.021666666666665908,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,34,0 days 00:01:17.073000,HARD,7.0,True,0 days 01:50:50.361000,15,0 days 00:00:21.533000,0 days 00:00:24.588000,0 days 00:00:30.952000,1,77.073,6650.361,4.438000000000102,True,False,False,False,7.0,0.0,0.0,0.0,0.0,21.533,24.588,30.952,0,0,0,0.0,77.2778,0.09550759132098652,-2.1443321642538775,1,0,77.145,78.172,1.027000000000001,0.0,-0.07200000000000273,-0.02566666666666606,0.0,0.020000000000003126,0.11392014747181514,-0.02566666666666606,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,35,0 days 00:01:18.172000,HARD,8.0,True,0 days 01:52:08.533000,13,0 days 00:00:22.092000,0 days 00:00:24.901000,0 days 00:00:31.179000,12,78.172,6728.533,4.75,True,False,False,False,8.0,0.0,0.0,0.0,0.0,22.092,24.901,31.179,0,0,1,0.0,77.2212,0.11863473353083813,8.014516252551351,0,1,77.073,77.476,0.4030000000000058,0.0,1.0990000000000038,-0.1006666666666689,0.0,0.2469999999999999,0.08273028466045668,-0.1006666666666689,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,36,0 days 00:01:17.476000,HARD,9.0,True,0 days 01:53:26.009000,13,0 days 00:00:21.672000,0 days 00:00:24.710000,0 days 00:00:31.094000,1,77.476,6806.009,4.579999999999927,True,False,False,False,9.0,0.0,0.0,0.0,0.0,21.672,24.71,31.094,0,0,0,0.0,77.41120000000001,0.4415361819827989,0.14676033956944332,0,0,78.172,77.695,-0.47700000000000387,1.0990000000000038,-0.695999999999998,0.29366666666666674,0.0,0.1620000000000026,0.1416343884796349,0.29366666666666674,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,37,0 days 00:01:17.695000,HARD,10.0,True,0 days 01:54:43.704000,12,0 days 00:00:21.624000,0 days 00:00:24.907000,0 days 00:00:31.164000,1,77.695,6883.704,4.117000000000189,True,False,False,False,10.0,0.0,0.0,0.0,0.0,21.624,24.907,31.164,0,0,0,0.0,77.43140000000001,0.4417763008581935,0.5966820752673102,0,0,77.476,77.324,-0.15200000000000102,0.4030000000000058,0.2189999999999941,0.11033333333333435,0.0,0.21199999999999974,0.15079224117971132,0.11033333333333435,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,38,0 days 00:01:17.324000,HARD,11.0,True,0 days 01:56:01.028000,12,0 days 00:00:21.559000,0 days 00:00:24.773000,0 days 00:00:30.992000,1,77.324,6961.028,4.681999999999789,True,False,False,False,11.0,0.0,0.0,0.0,0.0,21.559,24.773,30.992,0,0,0,0.0,77.51219999999998,0.4465967980180259,-0.42140920139867266,0,0,77.695,77.369,-0.3259999999999934,0.6219999999999999,-0.3709999999999951,0.2073333333333333,0.0,-0.10200000000000031,0.12190652156468051,0.2073333333333333,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,39,0 days 00:01:17.369000,HARD,12.0,True,0 days 01:57:18.397000,12,0 days 00:00:21.559000,0 days 00:00:24.796000,0 days 00:00:31.014000,1,77.369,7038.397,4.019000000000233,True,False,False,False,12.0,0.0,0.0,0.0,0.0,21.559,24.796,31.014,0,0,0,0.0,77.54799999999999,0.41592367088199544,-0.43036742684157825,0,0,77.324,77.245,-0.07899999999999352,0.2510000000000048,0.045000000000001705,-0.28266666666666634,0.0,0.021999999999998465,0.14568527722457056,-0.28266666666666634,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,40,0 days 00:01:17.245000,HARD,13.0,True,0 days 01:58:35.642000,12,0 days 00:00:21.539000,0 days 00:00:24.714000,0 days 00:00:30.992000,1,77.245,7115.642,3.9660000000003492,True,False,False,False,13.0,0.0,0.0,0.0,0.0,21.539,24.714,30.992,0,0,0,0.0,77.6072,0.34672135786529945,-1.044642886235798,0,0,77.369,77.107,-0.26200000000000045,0.045000000000001705,-0.12399999999999523,-0.03566666666666644,0.0,0.0,0.145386381755652,-0.03566666666666644,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,41,0 days 00:01:17.107000,HARD,14.0,True,0 days 01:59:52.749000,12,0 days 00:00:21.574000,0 days 00:00:24.540000,0 days 00:00:30.993000,1,77.107,7192.749,4.208999999999833,True,False,False,False,14.0,0.0,0.0,0.0,0.0,21.574,24.54,30.993,0,0,0,0.0,77.4218,0.17405947259471194,-1.8085772368907498,1,0,77.245,77.235,-0.010000000000005116,0.0,-0.13800000000000523,-0.14999999999999622,0.0,0.0009999999999976694,0.12726822069943539,-0.14999999999999622,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,42,0 days 00:01:17.235000,HARD,15.0,True,0 days 02:01:09.984000,12,0 days 00:00:21.506000,0 days 00:00:24.727000,0 days 00:00:31.002000,1,77.235,7269.984,4.3289999999997235,True,False,False,False,15.0,0.0,0.0,0.0,0.0,21.506,24.727,31.002,0,0,0,0.0,77.348,0.2180114675881677,-0.5183213582757996,0,1,77.107,77.209,0.10200000000000387,0.0,0.1280000000000001,-0.07233333333333292,0.0,0.00999999999999801,0.11434071890625866,-0.07233333333333292,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,43,0 days 00:01:17.209000,HARD,16.0,True,0 days 02:02:27.193000,12,0 days 00:00:21.481000,0 days 00:00:24.652000,0 days 00:00:31.076000,1,77.209,7347.193,4.322000000000116,True,False,False,False,16.0,0.0,0.0,0.0,0.0,21.481,24.652,31.076,0,0,0,0.0,77.256,0.10019481024456979,-0.4690861720808966,0,0,77.235,77.012,-0.22299999999999898,0.1280000000000001,-0.02599999999999625,-0.04466666666666678,0.0,0.08399999999999963,0.05009191551537999,-0.04466666666666678,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,44,0 days 00:01:17.012000,HARD,17.0,True,0 days 02:03:44.205000,12,0 days 00:00:21.387000,0 days 00:00:24.618000,0 days 00:00:31.007000,1,77.012,7424.205,4.416000000000167,True,False,False,False,17.0,0.0,0.0,0.0,0.0,21.387,24.618,31.007,0,0,0,0.0,77.233,0.09366963221847487,-2.3593559061334166,1,0,77.209,77.169,-0.04000000000000625,0.10200000000000387,-0.19700000000000273,-0.012000000000000455,0.0,0.014000000000002899,0.03501142670614917,-0.012000000000000455,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,45,0 days 00:01:17.169000,HARD,18.0,True,0 days 02:05:01.374000,12,0 days 00:00:21.443000,0 days 00:00:24.720000,0 days 00:00:31.006000,1,77.169,7501.374,4.121000000000095,True,False,False,False,18.0,0.0,0.0,0.0,0.0,21.443,24.72,31.006,0,0,0,0.0,77.16159999999999,0.09993898138334273,0.07404518134539903,0,1,77.012,77.436,0.4240000000000066,0.0,0.15699999999999648,-0.03166666666666629,0.0,0.004000000000001336,0.035273219303035536,-0.03166666666666629,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
STR,46,0 days 00:01:17.436000,HARD,19.0,True,0 days 02:06:18.810000,12,0 days 00:00:21.340000,0 days 00:00:25.029000,0 days 00:00:31.067000,1,77.436,7578.81,3.496999999999389,True,False,False,False,19.0,0.0,0.0,0.0,0.0,21.34,25.029,31.067,0,0,0,0.0,77.1464,0.0892961365342255,3.2431414307494597,0,0,77.169,77.302,0.13300000000000978,0.15699999999999648,0.2670000000000101,-0.022000000000000835,0.0,0.06099999999999994,0.03469582107401448,-0.022000000000000835,0,0,2023,Canadian Grand Prix,2023_Canadian Grand Prix
